site,latDD,lonDD
b0431119,60.5,0.253333
b0431120,60.5,0.253333
b0431132,60.5,0.505
b0431144,60.5,0.505
b0431156,60.5,0.681667
b0431168,60.5,0.681667
b0431181,60.5017,0.868333
b0431193,60.5017,0.868333
b0431236,56.46,9.165
b0431248,56.46,9.16333
b0431261,56.4533,9.04667
b0431273,56.4533,9.04667
b0431285,56.455,9.04667
b0431297,56.46,9.165
b0431304,56.46,9.16333
b0431316,56.4583,9.06333
b0431328,56.4583,9.06333
b0431341,56.4583,9.06333
b0431353,56.4583,9.06333
b0431365,56.4583,9.06167
b0431377,56.625,9.02
b0431389,56.45,9.08
b0431390,56.625,9.02
b0431408,56.4583,9.06333
b0431421,56.4583,9.06333
b0431433,56.4583,9.06167
b0431445,56.6283,8.995
b0431457,56.46,9.165
b0431838,56.9583,2.175
b0431851,56.5167,2.51667
b0431863,56.5167,2.51667
b0431887,56.3683,2.63333
b0431899,56.3667,2.49833
b0431906,56.3667,2.49833
b0431918,56.275,2.55333
b0431931,56.275,2.55333
b0431943,56.2717,2.4
b0431955,56.2717,2.4
b0431980,56.365,2.3
b0431992,56.365,2.3
b0432006,56.5167,2.51667
b0432018,56.5167,2.51667
b0432043,56.3683,2.63167
b0432055,56.275,2.55333
b0432067,56.275,2.55333
b0432079,56.2717,2.4
b0432080,56.2717,2.4
b0432123,56.365,2.3
b0432135,56.365,2.3
b0432147,56.3667,2.63167
b0432147,56.3683,2.63167
b0432159,56.3683,2.63167
b0432160,56.3667,2.49833
b0432172,56.5167,2.51667
b0432184,56.5167,2.51667
b0432203,56.3667,2.63167
b0432203,56.3683,2.63167
b0432215,56.3683,2.63167
b0432227,56.2717,2.4
b0432239,56.2717,2.4
b0432264,56.3667,2.3
b0432276,56.5167,2.51667
b0432288,56.5167,2.51667
b0432319,56.3667,2.63
b0432320,56.2717,2.4
b0432332,56.2717,2.4
b0432368,56.3667,2.29667
b0432381,56.3667,2.29667
b0432400,56.2717,2.4
b0432412,56.2717,2.4
b0432448,56.3667,2.63
b0432473,56.5167,2.51667
b0432485,56.5167,2.51667
b0432504,56.3667,2.49833
b0432516,56.3667,2.49833
b0432528,56.3667,2.29667
b0432541,56.3667,2.29667
b0432565,56.3667,2.29667
b0432577,56.3667,2.29667
b0432590,56.2717,2.39667
b0432608,56.2717,2.39667
b0432645,56.5167,2.51667
b0432657,56.5167,2.51667
b0432670,56.275,2.55333
b0432682,56.275,2.55333
b0432694,56.3667,2.63
b0432713,59.9217,5.04833
b0432725,59.9217,5.04833
b0432737,59.9217,5.04833
b0432750,60.0767,1.29667
b0432774,56.3683,2.63667
b0432798,56.365,2.30333
b0432805,56.365,2.30333
b0432829,56.365,2.30333
b0432830,56.365,2.30333
b0432854,56.3683,2.63667
b0432891,56.8617,5.71
b0432909,56.8617,5.71
b0432910,56.8617,5.71
b0433022,61.25,1.88167
b0433034,61.25,1.88167
b0433046,61.25,1.88167
b0433058,60.9983,1.31
b0433071,60.9983,1.31
b0433083,60.155,3.38667
b0433095,60.155,3.38667
b0433102,60.155,3.38667
b0433114,59.965,2.67
b0433151,55.7833,5.23167
b0433163,56.145,5.15333
b0433175,56.145,5.15333
b0433206,57.3833,1.98333
b0433243,57.3833,1.98333
b0433255,57.3833,1.98333
b0433292,60.5833,4.745
b0433311,60.5833,4.745
b0433323,60.5833,4.745
b0433335,60.4467,2.865
b0433347,60.4467,2.865
b0433359,60.475,3.21667
b0433360,60.475,3.21667
b0433372,60.5033,2.15
b0433384,60.5033,2.15
b0433415,57.72,2.795
b0433427,57.72,2.795
b0433440,57.79,2.8
b0433452,57.79,2.8
b0433464,57.2317,1.96833
b0433476,57.2317,1.96833
b0433488,57.2267,1.90167
b0433507,57.2267,1.90167
b0433520,56.9867,2.15
b0433532,56.9867,2.15
b0433556,56.9817,2.09833
b0433568,56.9817,2.09833
b0433612,56.8617,5.71
b0433624,56.8617,5.71
b0433636,56.8617,5.71
b0433704,56.8617,5.71
b0433716,56.8617,5.71
b0433728,56.8617,5.71
b0435655,61.7383,15.3983
b0435772,61.8317,15.6233
b0435784,61.8317,15.6233
b0435956,61.4467,8.10167
b0435968,61.3183,8.24833
b0435981,61.3417,8.22833
b0435993,61.3417,8.22833
b0436019,61.3417,8.22833
b0436020,61.3417,8.22833
b0436032,61.3517,8.16333
b0436056,61.3517,8.16333
b0436081,61.3517,8.16333
b0436093,61.3517,8.16333
b0436100,61.3517,8.16333
b0436112,61.4517,8.29
b0436124,54.0883,19.9233
b0436136,56.475,9.06167
b0436148,56.4483,8.98
b0436161,56.4617,9.16167
b0436173,56.605,8.935
b0436185,56.4617,8.96333
b0436197,56.4617,8.965
b0436204,56.465,9.16333
b0436216,56.455,9.065
b0436228,56.46,8.965
b0436241,56.455,9.065
b0436253,56.625,9.02167
b0436265,56.625,9.02167
b0436277,56.465,9.16333
b0436289,56.455,9.065
b0436290,56.4517,9.05
b0436308,56.4517,9.05
b0437348,56.5283,5.54833
b0437361,56.5283,5.54833
b0437416,56.5283,5.54833
b0437428,56.5283,5.54833
b0437441,56.635,5.38
b0437453,56.635,5.38
b0437465,56.635,5.38
b0437489,56.7683,5.18833
b0437490,56.7683,5.18833
b0437508,56.7683,5.18833
b0437533,56.7683,5.18833
b0437545,56.7683,5.18833
b0437557,56.7683,5.18833
b0437569,56.635,5.38
b0437570,56.635,5.38
b0437582,56.635,5.38
b0437613,56.5283,5.54833
b0437625,56.5283,5.54833
b0437674,55.4333,5.28833
b0437686,56.7683,5.18833
b0437698,56.7683,5.18833
b0437705,56.7683,5.18833
b0437729,56.5283,5.54833
b0437730,56.635,5.38
b0437742,56.635,5.38
b0437754,56.635,5.38
b0437791,56.7683,5.18833
b0437809,56.7683,5.18833
b0437810,56.7683,5.18833
b0437834,56.5283,5.54833
b0437871,56.635,5.38
b0437883,56.635,5.38
b0437895,56.635,5.38
b0437926,56.7683,5.18833
b0437938,56.7683,5.18833
b0437963,56.5283,5.54833
b0437975,56.5283,5.54833
b0437999,56.635,5.38
b0438002,56.635,5.38
b0438014,56.635,5.38
b0438051,56.7683,5.18833
b0438063,56.7683,5.18833
b0438075,56.7683,5.18833
b0438087,56.7683,5.18833
b0438106,56.5283,5.54833
b0438143,56.635,5.38
b0438155,56.635,5.38
b0438180,56.7683,5.18833
b0438192,56.7683,5.18833
b0438211,56.7683,5.18833
b0438235,56.5283,5.54833
b0438247,56.5283,5.54833
b0438260,56.635,5.38
b0438272,56.635,5.38
b0438284,56.635,5.38
b0438296,56.635,5.38
b0438327,56.635,5.38
b0438339,56.635,5.38
b0438388,56.635,5.38
b0438407,56.5267,5.55
b0438419,56.7683,5.18833
b0438420,56.7683,5.18833
b0438432,56.7683,5.18833
b0438468,56.5283,5.54833
b0438481,56.5283,5.54833
b0438536,56.7683,5.18833
b0438548,56.7683,5.18833
b0438561,56.7717,5.18833
b0438573,56.5283,5.54833
b0438585,56.5283,5.54833
b0438597,56.635,5.38
b0438604,56.635,5.38
b0438616,56.635,5.38
b0438653,56.7683,5.18833
b0438665,56.7683,5.18833
b0438677,56.635,5.38
b0438689,56.635,5.38
b0438690,56.635,5.38
b0438708,56.635,5.38
b0438733,56.5283,5.54833
b0438769,56.7683,5.18833
b0438770,56.7683,5.18833
b0438782,56.7683,5.18833
b0438794,56.635,5.38
b0438801,56.635,5.38
b0438813,56.635,5.38
b0438837,56.5283,5.54833
b0438849,56.5283,5.54833
b0438850,56.5267,5.55
b0438862,56.3667,2.29667
b0438874,56.4633,8.95833
b0438886,56.455,9.065
b0438898,56.455,9.065
b0438905,56.4617,9.06167
b0438917,56.4617,9.16333
b0438929,56.4633,8.95833
b0438930,56.4617,9.16333
b0438942,56.4617,9.16333
b0438954,56.455,9.065
b0438966,56.62,9.01833
b0438978,56.4617,8.19167
b0438991,56.6267,9.02
b0439005,56.455,9.065
b0439017,56.4617,9.16333
b0439029,56.4567,8.965
b0439030,56.455,9.065
b0439042,56.4533,9.04667
b0439054,56.4533,9.04667
b0439066,56.455,9.04667
b0439078,56.6267,9.01833
b0439091,56.4517,9.05
b0439109,56.605,8.93167
b0439110,56.605,8.93167
b0439122,56.605,8.93167
b0439134,56.6233,9.02167
b0439146,56.6233,9.02167
b0439158,56.6267,9.01833
b0439171,56.4683,8.96167
b0439183,56.4683,8.96167
b0439195,56.4617,9.16167
b0439202,56.71,9.40833
b0439214,56.7183,9.40833
b0439226,56.4533,9.04667
b0439238,56.625,9.02
b0439251,56.46,9.165
b0439263,56.46,9.165
b0439275,56.46,9.16333
b0439287,56.605,8.935
b0439299,56.4533,9.04667
b0439306,56.4583,9.06333
b0439318,56.4583,9.06333
b0439331,56.4583,9.06333
b0439343,56.4583,9.06333
b0439355,56.4533,9.04667
b0439367,56.4483,8.96333
b0439379,56.4617,8.965
b0439380,56.46,8.965
b0439392,56.7267,9.41333
b0439411,56.4633,8.95833
b0439423,56.455,9.065
b0439435,56.485,9.59333
b0439447,56.455,9.04667
b0439459,56.4617,9.16333
b0439460,56.455,9.065
b0439472,56.71,9.40833
b0439484,56.4683,8.96167
b0441728,53.9533,3.325
b0441741,54.1283,3.45
b0441753,53.9533,3.325
b0441765,54.1483,-3.135
b0441765,54.1483,3.46833
b0441777,54.1,-3.1
b0441777,54.1,3.43333
b0441789,54.1483,-3.135
b0441789,54.1483,3.46833
b0441790,54.1,-3.1
b0441790,54.1,3.43333
b0441845,54.125,3.44833
b0441857,53.9517,3.30167
b0441869,54.115,3.62
b0441870,54.125,3.44833
b0441882,54.115,3.62
b0441894,53.9517,3.30167
b0441901,54.11,-3.11333
b0441901,54.11,3.44667
b0441913,54.11,-3.11333
b0441913,54.11,3.44667
b0441925,54.14,-3.13333
b0441925,54.14,3.46667
b0441937,54.14,-3.13333
b0441937,54.14,3.46667
b0441962,54.125,3.39
b0441974,54.12,3.44833
b0441986,54.1,3.44667
b0441998,54.1217,3.45
b0442001,54.125,3.39
b0442013,54.11,3.44
b0442025,54.12,3.45167
b0442037,54.12,3.44833
b0442049,54.125,3.39
b0442050,54.12,3.44833
b0442062,54.1,3.44667
b0442074,54.1217,3.45
b0442086,54.12,3.45167
b0442098,54.12,3.44833
b0442105,54.11,3.44
b0442117,54.1183,3.45
b0442129,68.3667,10.88
b0442130,68.4767,10.5533
b0442142,68.4767,10.5533
b0442154,68.4767,10.5533
b0442166,68.3667,10.88
b0442178,68.3017,-11.0717
b0442191,68.3017,-11.0717
b0442209,68.3017,-11.0717
b0442210,68.4417,10.9917
b0442222,68.4417,10.9917
b0442234,68.4417,10.9917
b0442246,68.6817,12.2083
b0442258,68.45,10.6583
b0442271,68.4767,10.5533
b0442283,68.3667,10.88
b0442295,68.3667,10.88
b0442302,68.3667,10.88
b0442314,68.3667,10.88
b0442928,49.1917,12.8
b0442941,49.1917,12.8
b0442953,49.0883,13.39
b0442965,49.0883,13.39
b0442977,49.0883,13.39
b0444161,54.5533,10.9683
b0444173,55.0417,10.1933
b0444185,56.445,-9.05167
b0444197,56.4633,8.96667
b0444204,56.46,8.965
b0444216,56.46,8.96667
b0444228,56.4533,-9.08
b0444241,56.4483,8.98333
b0444253,56.4533,-9.08
b0444265,56.4533,-9.08
b0444308,49.1867,12.82
b0444321,49.1867,12.82
b0444333,49.095,13.41
b0444345,49.095,13.41
b0444357,49.095,13.41
b0444369,49.1883,12.795
b0444370,49.1883,12.795
b0444413,56.445,9.04667
b0444425,56.46,9.04667
b0444437,56.4567,8.965
b0444449,56.4617,8.19167
b0449651,53.56,-0.055
b0449651,53.56,0.055
b0449663,53.56,-0.055
b0449663,53.56,0.055
b0449675,53.7333,-0.126667
b0449675,53.7333,0.126667
b0449687,53.845,-0.153333
b0449687,53.845,0.153333
b0449699,53.845,-0.153333
b0449699,53.845,0.153333
b0449706,53.8,-0.05
b0449706,53.8,0.05
b0449718,53.795,-0.00333333
b0449718,53.795,0.00333333
b0449731,53.795,-0.00333333
b0449731,53.795,0.00333333
b0449743,53.775,-0.0466667
b0449743,53.775,0.0466667
b0464660,53.5683,-0.0566667
b0464660,53.5683,0.0566667
b0464672,53.84,-0.16
b0464672,53.84,0.16
b0464684,53.7317,-0.125
b0464684,53.7317,0.125
b0464696,53.78,0.23
b0464703,53.78,0.23
b0464715,53.78,0.23
b0464727,53.84,-0.16
b0464727,53.84,0.16
b0464739,53.7917,-0.0583333
b0464739,53.7917,0.0583333
b0464740,53.7317,-0.125
b0464740,53.7317,0.125
b0464752,53.7917,-0.0583333
b0464752,53.7917,0.0583333
b0464764,53.7917,-0.0583333
b0464764,53.7917,0.0583333
b0464776,53.71,-0.0783333
b0464788,53.71,-0.0783333
b0464807,53.71,-0.0783333
b0464807,53.71,0.0783333
b0464819,53.7667,-0.00666667
b0464820,53.7667,-0.00666667
b0464832,53.7667,-0.00666667
b0464832,53.7667,0.00666667
b0475891,53.7917,-0.06
b0475891,53.7917,0.06
b0475909,53.7917,-0.06
b0475909,53.7917,0.06
b0475910,53.765,-0.0133333
b0475910,53.765,0.0133333
b0475922,53.7317,-0.128333
b0475922,53.7317,0.128333
b0475934,53.7667,-0.01
b0475934,53.7683,0.01
b0475946,53.7117,-0.075
b0475946,53.7117,0.075
b0475958,53.7317,-0.125
b0475958,53.7317,0.125
b0475971,53.7133,-0.0766667
b0475971,53.7133,0.0766667
b0475983,53.7933,-0.0583333
b0475983,53.7933,0.0583333
b0475995,53.7933,-0.0583333
b0475995,53.7933,0.0583333
b0476009,53.7933,-0.0583333
b0476009,53.7933,0.0583333
b0476010,53.765,-0.0133333
b0476010,53.765,0.0133333
b0476022,53.765,-0.0133333
b0476022,53.765,0.0133333
b0476034,53.765,-0.0133333
b0476034,53.765,0.0133333
b0477191,56.4617,8.18667
b0477209,56.4583,8.96
b0477210,56.46,8.96167
b0477222,56.455,-9.08167
b0477627,58.11,9.515
b0477639,58.145,9.72833
b0477640,58.145,9.72833
b0477652,58.11,9.515
b0477664,58.135,9.68833
b0477676,58.145,9.72833
b0477688,58.145,9.72833
b0489769,56.4583,8.96333
b0489770,56.455,-9.08167
b0489782,56.4167,-9.08333
b0507667,60.41,4.37
b0507679,56.6733,6.66833
b0507680,56.8233,7.08333
b0507692,56.8233,7.08333
b0507711,57.46,7.05167
b0507723,58.4383,6.05
b0507735,58.4383,6.05
b0507747,58.4383,6.05
b0507759,58.4517,5.655
b0507760,58.4517,5.655
b0507772,58.4567,5.25333
b0507784,58.4567,5.25333
b0507876,57.5767,5.71833
b0507888,57.5767,5.71833
b0507919,57.57,5.68333
b0507920,57.57,5.68333
b0507944,55.01,5.23333
b0507956,55.01,5.23333
b0507968,55.01,5.23333
b0507981,59.835,5.71667
b0507993,59.835,5.71667
b0508007,60.5767,4.73
b0508019,60.5767,4.73
b0508020,60.5767,4.73
b0508032,56.62,6.40167
b0508044,56.6267,6.40333
b0508056,56.6283,6.39667
b0508068,56.625,6.40167
b0508081,56.6283,6.39833
b0508093,56.62,6.4
b0508100,56.6183,6.40667
b0508112,56.6217,6.405
b0508124,56.625,6.39667
b0508136,56.625,6.40167
b0508148,56.6283,6.39833
b0508161,56.62,6.4
b0508173,56.6183,6.40667
b0508185,56.6217,6.405
b0508197,56.625,6.4
b0508204,56.62,6.40167
b0508216,56.625,6.39667
b0508228,56.6183,6.39333
b0508241,56.6217,6.38833
b0508253,56.6217,6.40833
b0508265,56.625,6.4
b0508277,56.6183,6.39333
b0508289,56.6217,6.38833
b0508290,56.6217,6.40833
b0508308,56.6283,6.39667
b0524726,36.9667,7.97167
b0524738,36.9883,-8.03333
b0524751,59.32,1
b0524751,59.32,-1
b0524763,59.32,1
b0524763,59.32,-1
b0524775,59.3183,-1.1
b0524775,59.3183,1.1
b0524787,59.3117,0.996667
b0524799,59.3183,-1.1
b0524806,59.3117,0.996667
b0524923,59.325,-1.1
b0524935,59.3333,1.41833
b0524947,59.3283,-1.00333
b0524959,59.5767,0.993333
b0530480,57.5717,5.68667
b0530523,58.2517,5.06667
b0530535,58.2517,5.065
b0530559,57.5217,5.66167
b0530559,57.5233,5.66167
b0541810,52.3017,4.295
b0541822,52.32,4.195
b0541834,52.3017,4.30667
b0541846,52.3017,4.30667
b0541858,52.32,4.195
b0541871,52.3067,4.3
b0541883,59.3317,1.00167
b0541999,60.3083,-4.035
b0542002,60.3467,3.89167
b0542014,61.0017,-5
b0542026,60.9967,5.84167
b0542038,60.41,4.355
b0542051,60.41,4.35167
b0542063,60.41,4.35167
b0542075,60.41,4.35167
b0542087,60.41,4.35167
b0542099,60.43,4.32
b0542106,60.43,4.32
b0542118,60.43,4.32
b0542131,60.43,4.32
b0542143,60.7883,5.29833
b0542155,60.7867,5.29833
b0542167,60.5683,4.765
b0542179,60.5617,4.755
b0542180,60.5617,4.76
b0542524,41.9183,9.32167
b0553294,52.3017,4.3
b0553325,57.5217,5.655
b0553325,57.5233,5.655
b0553349,57.5217,5.66167
b0553374,57.24,5.48
b0553398,60.435,1.105
b0564255,53.85,5.56667
b0564267,53.85,5.56667
b0564279,53.85,5.56667
b0564280,53.85,5.56667
b0564292,53.85,5.56667
b0564311,53.85,5.56667
b0564323,53.85,5.565
b0564335,53.85,5.565
b0564347,54.3,5.1
b0564359,54.3,-5.1
b0564359,54.3,5.1
b0564360,54.3,5.1
b0564372,54.2983,5.10167
b0564384,54.2983,5.10167
b0564396,54.3033,5.10167
b0564403,54.3033,-5.10167
b0564403,54.3033,5.10167
b0564415,54.3033,5.10167
b0564427,54.5467,5.165
b0564439,54.5467,5.165
b0564440,54.5417,5.16333
b0564452,54.5417,5.16333
b0564464,55.1167,5.88833
b0564476,55.1167,5.88833
b0564488,55.1783,5.665
b0564507,54.75,5.2
b0564519,54.8833,5.38333
b0564520,54.855,5.38667
b0564532,54.855,5.38667
b0564544,54.435,3.64667
b0564556,54.4333,3.645
b0564568,54.3983,3.75667
b0564581,54.3983,3.75667
b0564593,54.36,3.87333
b0564600,54.36,3.87333
b0564612,54.3567,3.87167
b0564624,54.3567,3.87167
b0564636,54.3417,3.55167
b0564648,54.3417,3.55
b0564661,54.3033,3.66833
b0564673,54.3033,3.66833
b0564685,54.3067,3.67
b0564697,54.3067,3.67
b0566876,58.875,3.19333
b0567032,55.2833,5.20833
b0567044,55.2833,5.20833
b0567056,55.235,5.05667
b0567068,55.225,4.97167
b0567081,59.2467,4.36333
b0567093,59.2467,4.36333
b0567100,55.2233,4.98167
b0567112,55.2367,5.045
b0567124,55.2367,5.045
b0567136,55.2783,5.215
b0567148,55.2783,5.215
b0567161,59.1467,4.335
b0567173,59.1467,-4.00167
b0567173,59.1467,4.335
b0567185,55.235,5.05667
b0567197,59.1583,4.34167
b0567204,55.2417,5.045
b0567216,55.28,5.21333
b0567228,55.2217,4.97667
b0567228,55.2217,4.97833
b0567241,59.2433,4.37
b0567253,59.2433,4.37
b0567265,59.6333,4.62
b0567277,59.6333,4.62
b0567289,55.4683,5.52333
b0567290,59.085,3.63
b0567308,59.155,3.94667
b0567321,59.4583,4.46
b0567333,59.4583,4.46
b0576686,54.6333,5.36333
b0576698,54.6333,5.36333
b0576705,54.6367,5.37
b0576717,54.6367,5.37
b0576729,54.63,5.38333
b0576730,54.63,5.38333
b0576742,54.79,5.54333
b0576754,54.79,5.54333
b0576766,54.7917,5.55
b0576778,54.7967,5.55333
b0576791,54.7967,5.55333
b0576809,54.7983,5.55333
b0576810,54.7983,5.55333
b0576822,54.7983,5.55333
b0576834,54.8117,5.3
b0576846,54.8117,5.3
b0576858,54.8117,5.3
b0576871,54.8117,5.305
b0576883,54.8117,5.305
b0576895,54.8117,5.305
b0576902,54.8133,5.29833
b0576914,54.8133,5.29833
b0576926,54.8133,5.29833
b0576938,54.8133,5.29833
b0576951,54.8133,5.29833
b0576963,54.86,5.21667
b0576975,54.86,5.21667
b0576987,54.86,5.21833
b0576999,54.86,5.21833
b0577002,54.8633,5.21667
b0577014,54.8633,5.21667
b0577026,54.86,5.21667
b0577038,54.86,5.21667
b0577051,55.4017,6.23333
b0577063,55.4017,6.23333
b0577075,55.4017,6.23833
b0577087,55.4017,6.23833
b0577099,55.4033,6.245
b0577106,55.4033,6.245
b0577118,55.4,6.23333
b0577131,55.4,6.23333
b0577143,53.7333,6.065
b0577155,53.7333,6.065
b0577167,53.7333,6.065
b0577179,53.7333,6.065
b0577180,53.715,6.06833
b0577192,53.84,5.56167
b0577211,53.8417,5.56167
b0577223,53.8417,5.56167
b0577235,53.8533,5.56167
b0577247,53.8533,5.56167
b0577259,53.85,5.56833
b0577260,53.85,5.56833
b0577272,53.7517,5.245
b0577284,53.7517,5.245
b0577296,53.7533,5.24333
b0577303,53.7533,5.24333
b0577315,55.0017,1.99833
b0577327,55.465,1.99833
b0577339,55.465,1.99833
b0577340,53.72,5.53333
b0577352,53.72,5.53333
b0577364,53.72,5.53333
b0577376,53.72,5.53333
b0577388,54.35,4.89
b0577407,54.165,-4.065
b0577407,54.165,4.89833
b0577419,54.165,4.89833
b0577420,54.165,5.4
b0577432,54.165,5.4
b0577444,52.0033,-2.165
b0577444,52.0033,2.33167
b0577456,51.335,4.745
b0577468,51.335,4.745
b0577481,51.335,4.745
b0577493,53.7867,5.63
b0577500,53.7867,5.63
b0577512,53.7867,5.63167
b0577524,53.7867,5.63167
b0577536,53.7867,5.63167
b0577548,53.7867,5.63167
b0577561,53.4717,3.41833
b0577573,53.4717,3.41833
b0577585,53.4717,3.55167
b0577597,53.4717,3.55167
b0577604,53.47,3.55167
b0577616,53.47,3.55167
b0577628,53.4733,3.55
b0577641,53.4733,3.55
b0577653,52.515,2.21333
b0577665,52.515,2.21333
b0577677,51.525,-1.03167
b0577677,51.525,1.03167
b0577689,51.5233,-1.02833
b0577689,51.5233,1.02833
b0577690,51.5233,-1.03167
b0577690,51.5233,1.03167
b0577708,51.7867,1.59833
b0577721,51.7867,1.59833
b0577733,55,2
b0577745,55,2
b0579900,55.5,0.9
b0579912,55.495,0.908333
b0579924,50.94,1.28667
b0579936,55.5,0.92
b0579948,55.505,0.905
b0579961,52.1483,4.09833
b0579973,52.1483,4.09833
b0579985,52.1483,4.09833
b0579997,55.4983,0.901667
b0580009,50.7833,1.24
b0580010,52.2483,4.065
b0580022,52.2483,4.065
b0580034,52.2483,4.065
b0580046,52.2483,4.065
b0580058,54.3317,0.403333
b0580071,54.3333,0.416667
b0580083,54.34,0.393333
b0580095,50.8633,1.52833
b0580102,54.3333,0.41
b0580114,54.3333,0.403333
b0580126,54.3433,0.395
b0580138,52.27,4.22333
b0580151,52.27,4.22333
b0580163,52.27,4.22333
b0580175,52.27,4.22333
b0580187,53.4883,3
b0580199,53.5,3
b0580206,53.4967,3.01167
b0580218,53.4967,3.1
b0580231,53.4967,3
b0580243,53.4967,2.99833
b0580255,53.4983,2.99667
b0580267,52.1683,4.25333
b0580279,52.1683,4.25333
b0580280,52.1683,4.25333
b0580292,53.5,2.995
b0580311,52.2067,4.15
b0580323,52.2067,4.15
b0580335,52.2067,4.15
b0580347,54.915,1.07333
b0580359,54.5917,4.86333
b0580360,54.5917,4.86333
b0580372,52.6533,3.67333
b0580384,52.6533,3.67333
b0580396,52.6533,3.67333
b0580403,53.4967,2.70333
b0580415,53.4967,2.70333
b0580427,53.4917,2.69167
b0580439,53.4917,2.69167
b0580440,53.4917,2.69167
b0580452,53.4917,2.69167
b0580464,52.8167,2.925
b0580476,52.8167,2.925
b0580488,52.8167,2.925
b0580507,52.8167,2.925
b0580519,53.07,-2.1
b0580519,53.07,2.6
b0580520,53.07,2.6
b0580532,53.0683,-2.09833
b0580532,53.0683,2.59833
b0580544,53.0683,2.59833
b0580556,53.2617,-3.03333
b0580556,53.2617,3.03333
b0580568,53.2617,-3.03333
b0580568,53.2617,3.03333
b0580581,53.2633,-3.025
b0580581,53.2633,3.025
b0580593,53.2633,3.025
b0580600,53.2617,-3.025
b0580600,53.2617,3.025
b0580612,53.2617,3.025
b0580704,57.52,5.66167
b0580869,57.3833,5.62333
b0580870,57.3833,5.62333
b0581492,52.8717,1.63667
b0581511,52.9067,1.69333
b0581523,52.75,1.71667
b0581535,52.725,1.71333
b0581547,52.7,1.73833
b0589550,62.7,-6.075
b0589562,62.9183,-6.08333
b0589574,62.7917,-6.085
b0589586,62.8783,-6.08333
b0589598,63.1,6
b0589605,60.7833,5.30333
b0589617,60.5667,4.76667
b0591658,55.5017,0.905
b0591671,55.5,0.905
b0591683,55.5033,5.50667
b0591695,55.5017,5.505
b0591702,55.4983,5.50833
b0591714,55.5033,5.46667
b0591726,55.4983,5.50667
b0591738,55.5,5.51
b0591751,54.33,0.4
b0591763,54.34,0.396667
b0591775,54.34,0.395
b0591787,54.3317,0.403333
b0591799,54.34,0.398333
b0591806,53.5033,3.005
b0591818,53.4983,3.005
b0591831,53.4883,2.98833
b0591843,53.495,3.01
b0591855,52.6867,2.415
b0591867,52.715,2.42167
b0591879,52.685,2.41333
b0591880,52.6867,2.42833
b0591892,52.68,2.42333
b0591911,52.6833,2.41
b0591923,52.6833,2.42333
b0591935,52.71,2.42833
b0591947,52.6833,2.41167
b0591959,52.6117,3.75333
b0591960,52.6167,3.765
b0591972,52.6183,3.75833
b0591984,52.615,3.765
b0591996,52.615,3.76833
b0592011,52.6167,3.76667
b0592023,52.6167,3.765
b0592035,52.615,3.76833
b0592047,52.6083,3.75333
b0592059,52.615,3.76833
b0592060,54.9,1.195
b0592072,53.9983,0.156667
b0592084,53.9983,0.156667
b0592096,53.9983,0.156667
b0592103,54.5817,4.84
b0592115,54.5817,4.84
b0592127,54.5817,4.84
b0592139,54.59,4.82
b0592140,54.59,4.82
b0592152,54.59,4.82
b0592164,54.0567,0.29
b0592176,52.6533,3.67333
b0592188,52.6533,3.67333
b0592207,52.67,3.68
b0592219,52.67,3.68
b0592220,52.67,3.68
b0592232,52.655,3.67167
b0592244,52.6583,3.665
b0592521,53.4717,3.59833
b0592533,53.4717,3.59833
b0592545,53.475,3.65833
b0592557,53.475,3.65333
b0592569,53.475,3.65333
b0592570,53.4717,3.59833
b0592766,60.4533,4.375
b0592778,60.4583,4.365
b0592791,60.4583,4.36667
b0592809,60.4517,4.375
b0592810,60.275,4.33333
b0592846,65.31,4.34
b0592858,60.345,-4.14
b0592871,60.3417,4.245
b0592883,60.3417,4.245
b0592895,60.335,-4.03333
b0592902,60.335,-4.03333
b0593099,52.2483,-4.065
b0593099,52.2483,4.065
b0593106,52.1683,4.25333
b0593118,54.9,1.195
b0593131,54.59,4.80167
b0593143,54.5817,4.855
b0593155,54.59,4.80167
b0593167,54.5817,4.83667
b0593179,54.5767,4.84667
b0593180,54.5817,4.83667
b0593192,54.0567,-0.123333
b0593211,52.6533,3.67333
b0593223,52.6533,3.67333
b0603796,55.5,0.918333
b0603803,55.5017,0.905
b0603815,50.9317,1.275
b0603827,50.9433,1.27333
b0603839,55.5,0.905
b0603840,50.9317,1.275
b0603852,55.5,0.898333
b0603864,50.93,1.27167
b0603876,50.9433,1.27333
b0603888,55.4933,0.895
b0603907,50.9433,1.27167
b0603919,55.5,0.92
b0603920,50.9433,1.27333
b0603932,50.9417,1.295
b0603944,55.505,0.905
b0603956,50.9433,1.26
b0603968,55.5017,0.913333
b0603981,50.9433,1.26
b0603993,54.33,0.4
b0604007,54.34,0.396667
b0604019,54.3333,0.421667
b0604020,54.3317,0.421667
b0604032,54.34,0.395
b0604044,54.34,0.393333
b0604056,50.8683,1.53333
b0604068,54.33,0.398333
b0604081,54.3317,0.403333
b0604093,54.3333,0.41
b0604100,54.3333,0.403333
b0604112,52.2767,4.22667
b0604124,54.34,0.398333
b0604136,53.4883,-3
b0604148,53.4967,-3.01167
b0604161,53.4967,-3.1
b0604173,53.4967,-3
b0604185,53.5033,-3.005
b0604197,53.5,-3.005
b0604204,53.4933,-3.00167
b0604216,53.4883,2.98833
