Filename	OriginatorsIdentifier	latDD	lonDD	Site	StartDate	StartTime	EndDate	EndTime											
cmd\b0019792.lst	1/146/B	54.2233	0.0299	PJONSIS/S1	03/08/80	13:18:00	18/09/80	10:14:00											
cmd\b0019811.lst	2/143/T	54.3849	1.1033	PJONSIS/S2	03/08/80	18:30:00	18/09/80	05:13:00											
cmd\b0019823.lst	2/777/B	54.3849	1.1033	PJONSIS/S2	03/08/80	18:23:00	18/09/80	05:09:00											
cmd\b0019847.lst	A/634/M	55.0566	-1.375	RA	05/07/80	05:55:00	01/08/80	16:22:00											
cmd\b0019859.lst	B/146/T	55.0666	-1.2833	RB	06/07/80	06:08:00	01/08/80	21:38:00											
cmd\b0019860.lst	B/642/B	55.0666	-1.2833	RB	06/07/80	06:12:00	15/07/80	12:52:00											
cmd\b0019872.lst	D/436/T	55.2466	-0.25	RD	06/07/80	12:05:00	27/07/80	22:35:00											
cmd\b0019884.lst	D/523/M	55.2466	-0.25	RD	06/07/80	12:07:00	27/07/80	23:27:00											
cmd\b0019896.lst	E/295/B	55.4649	1	RE	07/07/80	06:17:00	20/07/80	02:07:00											
cmd\b0019903.lst	F/877/T	54.8333	-0.0666	RF	04/07/80	18:52:00	01/08/80	13:02:00											
cmd\b0019915.lst	F/137/B	54.8333	-0.0666	RF	04/07/80	18:55:00	01/08/80	12:55:00											
cmd\b0019927.lst	G/050/T	55.0749	1.1316	RG	06/07/80	17:15:00	01/08/80	07:51:00											
cmd\b0019939.lst	H/152/M	55	1.7999	H/152/M	06/07/80	19:56:00	21/07/80	15:16:00											
cmd\b0019940.lst	I/721/T	54.3833	1.7833	RI	03/07/80	18:35:00	03/08/80	21:10:00											
cmd\b0019952.lst	I/730/B	54.3833	1.7833	RI	03/07/80	18:35:00	03/08/80	20:35:00											
cmd\b0019964.lst	J/754/B	54.0666	1.7833	RJ	03/07/80	15:54:00	18/07/80	03:04:00											
cmd\b0019976.lst	K/062/T	53.7999	1.0683	RK	03/07/80	10:05:00	04/08/80	11:45:00											
cmd\b0019988.lst	K/274/B	53.7999	1.0683	RK	03/07/80	10:13:00	13/07/80	05:13:00											
cmd\b0020001.lst	L/540/T	53.8016	1.7849	RL	03/07/80	13:12:00	12/07/80	17:02:00											
cmd\b0020013.lst	L/874/B	53.8016	1.7849	RL	03/07/80	13:09:00	04/08/80	07:29:00											
cmd\b0020025.lst	M/140/B	53.1699	1.0349	M/140/B	03/07/80	05:19:00	10/07/80	19:19:00											
cmd\b0020037.lst	1/197/B	54.2299	0.0266	PJONSIS/S1	04/07/80	14:57:00	03/08/80	11:35:00											
cmd\b0020049.lst	2/266/T	54.3833	1.1099	PJONSIS/S2	04/07/80	07:11:00	12/07/80	11:21:00											
cmd\b0020050.lst	2/155/B	54.3833	1.1099	PJONSIS/S2	04/07/80	07:10:00	11/07/80	08:20:00											
cmd\b0020062.lst	1/634/B	54.2299	0.0249	PJONSIS/S1	13/05/80	09:39:00	02/06/80	18:09:00											
cmd\b0020074.lst	2/877/T	54.3833	1.1083	PJONSIS/S2	13/05/80	16:49:00	04/07/80	05:09:00											
cmd\b0020086.lst	2/137/B	54.3833	1.1083	PJONSIS/S2	13/05/80	16:49:00	04/07/80	04:59:00											
cmd\b0020098.lst	1/197/T	54.2266	0.0333	PJONSIS/S1	31/03/80	12:53:00	13/05/80	07:53:00											
cmd\b0020105.lst	1/152/B	54.2266	0.0333	PJONSIS/S1	31/03/80	12:44:00	13/05/80	07:44:00											
cmd\b0020117.lst	2/730/T	54.3833	1.0999	PJONSIS/S2	31/03/80	18:34:00	13/05/80	14:14:00											
cmd\b0020129.lst	2/295/B	54.3833	1.0999	PJONSIS/S2	31/03/80	18:38:00	21/04/80	17:08:00											
cmd\b0020130.lst	A/569/T	51.5516	1.9783	RA	17/01/80	17:51:00	29/01/80	17:31:00											
cmd\b0020209.lst	B/523/T	52.4416	2.0499	RB	01/04/80	17:17:00	14/05/80	06:07:00											
cmd\b0020246.lst	1/634/T	54.2266	0.0366	PJONSIS/S1	11/02/80	18:02:00	31/03/80	10:34:00											
cmd\b0020258.lst	1/143/B	54.2266	0.0366	PJONSIS/S1	11/02/80	18:04:00	27/02/80	02:04:00											
cmd\b0020271.lst	2/721/T	54.3833	1.1133	PJONSIS/S2	12/02/80	10:46:00	07/03/80	01:46:00											
cmd\b0020283.lst	2/877/B	54.3833	1.1133	PJONSIS/S2	12/02/80	10:52:00	31/03/80	16:45:00											
cmd\b0020295.lst	D/062/T	52.9916	4.0399	RD	27/02/80	10:12:00	04/03/80	02:42:00											
cmd\b0020302.lst	D/134/B	52.9916	4.0399	RD	27/02/80	10:17:00	04/03/80	03:17:00											
cmd\b0020314.lst	F/084/T	52.8316	3.7416	RF	27/02/80	17:18:00	11/03/80	12:58:00											
cmd\b0020326.lst	F/162/B	52.8316	3.7416	RF	27/02/80	17:13:00	06/03/80	13:35:00											
cmd\b0020338.lst	G/295/T	52.6499	4	RG	27/02/80	19:59:00	16/03/80	15:21:00											
cmd\b0020351.lst	H/274/T	52.6633	3.4916	RH	28/02/80	08:35:00	16/03/80	17:27:00											
cmd\b0020363.lst	H/642/B	52.6633	3.4916	RH	28/02/80	08:39:00	04/03/80	11:49:00											
cmd\b0020375.lst	J/152/T	52.5016	3.2533	RJ	28/02/80	13:47:00	16/03/80	12:26:00											
cmd\b0020387.lst	K/197/T	52.3349	3.5	RK	28/02/80	15:59:00	08/03/80	08:19:00											
cmd\b0020399.lst	K/997/B	52.3349	3.5	RK	28/02/80	15:58:00	08/03/80	08:18:00											
cmd\b0020406.lst	L/523/B	52.3483	3.0033	RL	28/02/80	19:35:00	11/03/80	08:15:00											
cmd\b0020418.lst	1/050/T	54.2283	0.0283	PJONSIS/S1	18/01/80	14:26:00	11/02/80	16:52:00											
cmd\b0020431.lst	1/523/B	54.2283	0.0283	PJONSIS/S1	18/01/80	14:19:00	22/01/80	08:09:00											
cmd\b0020443.lst	2/997/B	54.3866	1.1066	PJONSIS/S2	19/01/80	09:13:00	12/02/80	09:33:00											
cmd\b0020707.lst	1/122/B	54.2266	0.0266	PJONSIS/S1	13/12/78	09:59:00	02/02/79	08:59:00											
cmd\b0020719.lst	201/1	57.9364	-2.8833	201/1	09/02/81	17:00:00	28/04/81	16:30:00											
cmd\b0020720.lst	202/1	58.1941	-3.0099	202/1	09/02/81	19:00:00	28/04/81	10:30:00											
cmd\b0020732.lst	203/1	58.4116	-1.6149	203/1	10/02/81	14:00:00	20/03/81	21:30:00											
cmd\b0020756.lst	204/2	58.1949	-3.0083	R204	28/04/81	13:45:00	20/06/81	11:30:00											
cmd\b0020768.lst	205/1	57.9383	-2.8949	R205	28/04/81	18:45:00	20/06/81	06:45:00											
cmd\b0020781.lst	205/2	57.9383	-2.8949	R205	28/04/81	18:45:00	20/06/81	06:45:00											
cmd\b0020800.lst	207/1	58.4183	-1.6099	207/1	05/05/81	19:45:00	19/06/81	08:15:00											
cmd\b0020824.lst	209/1	59.2754	-1.1618	R209	18/06/81	09:40:00	05/07/81	18:10:00											
cmd\b0020836.lst	209/2	59.2754	-1.1618	R209	18/06/81	09:40:00	05/07/81	18:10:00											
cmd\b0020848.lst	210/1	59.2779	-1.6866	R210	18/06/81	13:40:00	05/07/81	14:10:00											
cmd\b0020861.lst	210/2	59.2779	-1.6866	R210	18/06/81	13:40:00	05/07/81	14:10:00											
cmd\b0020873.lst	211/1	59.2859	-2.1688	R211	18/06/81	15:40:00	01/07/81	22:10:00											
cmd\b0020897.lst	212/1	58.4156	-1.6118	R212	19/06/81	14:00:00	19/08/81	07:00:00											
cmd\b0020904.lst	212/2	58.4156	-1.6118	R212	19/06/81	14:00:00	19/08/81	07:00:00											
cmd\b0020916.lst	213/2	57.9364	-2.9008	R213	20/06/81	11:00:00	29/07/81	18:00:00											
cmd\b0020928.lst	214/1	58.1931	-3.0179	R214	20/06/81	17:00:00	18/08/81	11:30:00									C		
cmd\b0020941.lst	214/2	58.1931	-3.0179	R214	20/06/81	17:00:00	18/08/81	12:00:00											
cmd\b0020953.lst	215/1	57.9375	-2.8949	R215	18/08/81	09:00:00	27/10/81	15:30:00											
cmd\b0020965.lst	215/2	57.9375	-2.8949	R215	18/08/81	09:00:00	27/10/81	15:30:00											
cmd\b0020977.lst	216/1	58.1983	-3.0183	R216	18/08/81	16:00:00	14/11/81	12:30:00									C		
cmd\b0020989.lst	216/2	58.1983	-3.0183	R216	18/08/81	16:00:00	14/11/81	12:30:00									C		
cmd\b0020990.lst	217/1	58.4163	-1.6086	R217	19/08/81	11:00:00	16/11/81	08:00:00											
cmd\b0021004.lst	217/2	58.4163	-1.6086	R217	19/08/81	11:00:00	16/11/81	13:00:00											
cmd\b0021016.lst	146/1	58.4271	2.3564	PJONSDP/S521	25/03/76	22:10:00	26/04/76	08:00:00									C		
cmd\b0021028.lst	146/3	58.4271	2.3564	PJONSDP/S521	16/03/76	17:30:00	20/03/76	07:00:00									C		
cmd\b0021053.lst	1(1)/OP3887	59.5874	-7.25	R1(1)	22/05/79	09:15:00	25/05/79	15:40:00									C		
cmd\b0021065.lst	1(1)/OP5003	59.5874	-7.25	R1(1)	22/05/79	09:40:00	12/06/79	16:30:00									C		
cmd\b0021077.lst	2(1)/OP46	59.5866	-7.1933	R2(1)	22/05/79	07:10:00	20/06/79	19:10:00											
cmd\b0021089.lst	1(1)/OP2054	59.5874	-7.25	R1(1)	22/05/79	09:40:00	20/06/79	15:25:00											
cmd\b0021090.lst	2(1)/OP2051	59.5866	-7.1933	R2(1)	22/05/79	06:30:00	20/06/79	21:30:00											
cmd\b0021108.lst	1(1)/OP2053	59.5874	-7.25	R1(1)	22/05/79	09:40:00	11/06/79	18:40:00											
cmd\b0021121.lst	2(1)/OP2052	59.5866	-7.1933	R2(1)	22/05/79	06:40:00	20/06/79	21:20:00											
cmd\b0021133.lst	3(1)/0P3884	59.8099	-9.0233	R3(1)	21/05/79	15:10:00	21/06/79	08:40:00									C		
cmd\b0021145.lst	3(1)/OP36	59.8099	-9.0233	R3(1)	21/05/79	15:10:00	21/06/79	07:20:00									C		
cmd\b0021157.lst	4(1)/OP37	59.8266	-8.9883	R4(1)	21/05/79	08:00:00	23/06/79	08:30:00											
cmd\b0021169.lst	4(1)/OP2049	59.8266	-8.9883	R4(1)	21/05/79	08:00:00	23/06/79	10:00:00											
cmd\b0021170.lst	3(1)/OP2050	59.8099	-9.0233	R3(1)	21/05/79	15:10:00	21/06/79	08:50:00											
cmd\b0021182.lst	4(1)/OP2055	59.8266	-8.9883	R4(1)	21/05/79	08:00:00	23/06/79	10:20:00											
cmd\b0021194.lst	1-2/OP5005	59.5853	-7.2458	R1-2(2)	24/06/79	15:10:00	03/08/79	11:10:00									C		
cmd\b0021201.lst	1-2/OP6000	59.5853	-7.2458	R1-2(2)	24/06/79	15:00:00	03/08/79	11:40:00									C		
cmd\b0021213.lst	1-2/OP2059	59.5853	-7.2458	R1-2(2)	24/06/79	15:02:00	03/08/79	11:02:00											
cmd\b0021225.lst	1-2/OP2060	59.5853	-7.2458	R1-2(2)	24/06/79	15:02:00	03/08/79	11:02:00											
cmd\b0021237.lst	1-2/OP2061	59.5853	-7.2458	R1-2(2)	24/06/79	15:02:00	03/08/79	10:52:00											
cmd\b0021249.lst	1-2/OP2062	59.5853	-7.2458	R1-2(2)	24/06/79	15:10:00	03/08/79	11:00:00											
cmd\b0021250.lst	3(2)/OP5006	59.8213	-8.9916	R3(2)	24/06/79	21:00:00	03/08/79	18:00:00									C		
cmd\b0021262.lst	4(2)/OP6001	59.8116	-8.9554	R4(2)	24/06/79	07:10:00	03/08/79	17:50:00									C		
cmd\b0021274.lst	4(2)/OP5007	59.8116	-8.9554	R4(2)	24/06/79	07:02:00	03/08/79	18:02:00									C		
cmd\b0021286.lst	3(2)/OP2063	59.8213	-8.9916	R3(2)	21/06/79	21:00:00	03/08/79	18:50:00											
cmd\b0021298.lst	4(2)/OP2065	59.8116	-8.9554	R4(2)	24/06/79	07:20:00	03/08/79	13:40:00											
cmd\b0021305.lst	3(2)/OP2064	59.8213	-8.9916	R3(2)	21/06/79	20:53:00	30/06/79	17:53:00											
cmd\b0021317.lst	4(2)/OP2066	59.8116	-8.9554	R4(2)	24/06/79	07:22:00	03/08/79	17:42:00											
cmd\b0021329.lst	4(3)/OP6002	59.8304	-8.9741	R4(3)	04/08/79	20:21:00	06/09/79	09:31:00									C		
cmd\b0021330.lst	4(3)/OP2070	59.8304	-8.9741	R4(3)	04/08/79	20:21:00	06/09/79	09:51:00											
cmd\b0021342.lst	4(3)/OP2072	59.8304	-8.9741	R4(3)	04/08/79	20:21:00	06/09/79	09:51:00											
cmd\b0021354.lst	4(3)/OP2071	59.8304	-8.9741	R4(3)	04/08/79	20:21:00	06/09/79	09:51:00											
cmd\b0021366.lst	1B/534	51.5033	-4.9833	IMER#1B	06/06/75	15:08:00	12/07/75	06:18:00											
cmd\b0021378.lst	1B/667	51.5033	-4.9833	IMER#1B	06/06/75	15:05:00	12/07/75	06:31:00											
cmd\b0021391.lst	2B/532	51.33	-4.86	IMER#2B	06/06/75	20:10:00	19/06/75	22:40:00											
cmd\b0021409.lst	2B/557	51.33	-4.86	IMER#2B	06/06/75	18:30:00	19/06/75	22:00:00											
cmd\b0021410.lst	2B/680	51.33	-4.86	IMER#2B	10/06/75	12:38:00	14/06/75	16:48:00											
cmd\b0021422.lst	3B/663	51.0767	-4.6133	IMER#3B	08/06/75	13:30:00	18/07/75	07:30:00											
cmd\b0021434.lst	3B/559	51.0767	-4.6133	IMER#3B	08/06/75	13:09:00	23/06/75	08:59:00											
cmd\b0021446.lst	5B/556	51.37	-4.4633	IMER#5B	12/06/75	14:40:00	14/06/75	09:10:00											
cmd\b0021458.lst	5B/629	51.37	-4.4633	IMER#5B	12/06/75	14:39:00	14/06/75	09:09:00											
cmd\b0021471.lst	5B/626	51.37	-4.4633	IMER#5B	12/06/75	14:40:00	14/06/75	09:20:00											
cmd\b0021483.lst	6B/556	51.225	-4.4267	IMER#6B	08/06/75	15:20:00	10/06/75	17:40:00											
cmd\b0021495.lst	6B/626	51.225	-4.4267	IMER#6B	08/06/75	15:20:00	10/06/75	17:40:00											
cmd\b0021502.lst	7B/629	51.455	-4.0067	IMER#7B	17/06/75	17:59:00	18/06/75	18:59:00											
cmd\b0021514.lst	7B/626	51.455	-4.0067	IMER#7B	17/06/75	17:55:00	18/06/75	18:55:00											
cmd\b0021526.lst	1C/560	51.4783	-4.25	IMER#1C	16/06/76	14:30:00	23/07/76	12:10:00											
cmd\b0021538.lst	1C/1880	51.4783	-4.25	IMER#1C	16/06/76	13:50:00	06/08/76	10:00:00											
cmd\b0021551.lst	2C/238	51.3717	-4.25	IMER#2C	16/06/76	15:35:00	02/08/76	19:15:00											
cmd\b0021563.lst	2C/1881	51.3717	-4.25	IMER#2C	16/06/76	15:25:00	06/08/76	08:35:00											
cmd\b0021575.lst	3C/237	51.27	-4.25	IMER#3C	21/06/76	15:35:00	08/08/76	05:15:00											
cmd\b0021587.lst	3C/1876	51.27	-4.25	IMER#3C	21/06/76	15:25:00	08/08/76	05:35:00											
cmd\b0021599.lst	4C/669	50.8367	-4.7667	IMER#4C	18/06/76	05:15:00	21/06/76	21:05:00											
cmd\b0021606.lst	4C/680	50.8367	-4.7667	IMER#4C	18/06/76	05:15:00	21/06/76	21:15:00											
cmd\b0021618.lst	5C/244	50.9383	-4.6833	IMER#5C	17/06/76	21:45:00	21/06/76	18:55:00											
cmd\b0021631.lst	5C/573	50.9383	-4.6833	IMER#5C	17/06/76	21:55:00	21/06/76	19:05:00											
cmd\b0021643.lst	6C/244	51.0667	-4.6367	IMER#6C	22/06/76	07:55:00	23/06/76	16:35:00											
cmd\b0021655.lst	6C/669	51.0667	-4.6367	IMER#6C	22/06/76	08:05:00	23/06/76	16:45:00											
cmd\b0021667.lst	6C/663	51.0667	-4.6367	IMER#6C	22/06/76	08:35:00	23/06/76	16:45:00											
cmd\b0021679.lst	7C/573	51.2333	-4.7667	IMER#7C	22/06/76	09:55:00	23/06/76	19:05:00											
cmd\b0021680.lst	7C/626	51.2333	-4.7667	IMER#7C	22/06/76	09:55:00	23/06/76	19:05:00											
cmd\b0021692.lst	7C/680	51.2333	-4.7667	IMER#7C	22/06/76	10:05:00	23/06/76	19:05:00											
cmd\b0021711.lst	8C/663	51.3333	-4.8583	IMER#8C	24/06/76	09:35:00	26/06/76	06:15:00											
cmd\b0021723.lst	8C/573	51.3333	-4.8583	IMER#8C	24/06/76	03:35:00	26/06/76	06:05:00											
cmd\b0021735.lst	8C/626	51.3333	-4.8583	IMER#8C	24/06/76	03:25:00	26/06/76	06:05:00											
cmd\b0021747.lst	9C/244	51.44	-4.95	IMER#9C	24/06/76	05:05:00	26/06/76	07:45:00											
cmd\b0021759.lst	9C/669	51.44	-4.95	IMER#9C	24/06/76	05:05:00	26/06/76	07:55:00											
cmd\b0021760.lst	9C/680	51.44	-4.95	IMER#9C	24/06/76	04:55:00	26/06/76	07:35:00											
cmd\b0021772.lst	10C/573	51.5583	-5.07	10C/573	26/06/76	10:55:00	28/06/76	12:05:00											
cmd\b0021784.lst	11C/244	51.52	-4.5333	IMER#11C	26/06/76	14:25:00	28/06/76	16:25:00											
cmd\b0021796.lst	11C/669	51.52	-4.5333	IMER#11C	26/06/76	14:25:00	28/06/76	16:15:00											
cmd\b0021803.lst	14C/626	51.4117	-3.8167	IMER#14C	11/08/76	16:35:00	14/08/76	10:15:00											
cmd\b0021815.lst	14C/594	51.4117	-3.8167	IMER#14C	11/08/76	16:35:00	14/08/76	10:15:00											
cmd\b0021827.lst	15C/534	51.2767	-3.825	IMER#15C	11/08/76	14:25:00	14/08/76	08:15:00											
cmd\b0021839.lst	15C/532	51.2767	-3.825	IMER#15C	11/08/76	14:25:00	14/08/76	08:15:00											
cmd\b0021840.lst	17C/532	51.2717	-4.0233	IMER#17C	07/08/76	20:25:00	11/08/76	13:05:00											
cmd\b0021852.lst	17C/543	51.2717	-4.0233	IMER#17C	07/08/76	20:15:00	11/08/76	12:55:00											
cmd\b0021864.lst	18C/532	51.3483	-3.4633	IMER#18C	14/08/76	16:15:00	18/08/76	08:25:00											
cmd\b0021876.lst	18C/534	51.3483	-3.4633	IMER#18C	14/08/76	16:15:00	15/08/76	04:45:00											
cmd\b0021888.lst	19C/626	51.27	-3.49	IMER#19C	14/08/76	15:35:00	18/08/76	05:55:00											
cmd\b0021907.lst	19C/594	51.27	-3.49	IMER#19C	14/08/76	15:35:00	18/08/76	06:05:00											
cmd\b0021919.lst	560/D/6	51.525	-3.875	SA/Apr1976	09/04/76	13:10:00	06/06/76	12:20:00											
cmd\b0021920.lst	667/K/6	51.4917	-3.975	SE/Oct1976	26/10/76	14:40:00	03/12/76	11:50:00											
cmd\b0021932.lst	237/D/6	51.525	-3.875	SA/Apr1976	09/04/76	13:00:00	13/04/76	15:30:00											
cmd\b0021944.lst	629/F/6	51.525	-3.875	SA/Jun1976	06/06/76	15:00:00	15/07/76	11:10:00											
cmd\b0021956.lst	669/G/6	51.525	-3.875	SA/Jul1976	27/07/76	19:20:00	26/09/76	18:30:00											
cmd\b0021968.lst	1885/F/6	51.5467	-3.9583	1885/F/6	06/06/76	17:00:00	26/07/76	11:20:00											
cmd\b0021981.lst	238/K/5	51.525	-3.875	SA/Oct1975	07/10/75	12:50:00	28/11/75	12:50:00											
cmd\b0021993.lst	1877/F/6	51.45	-3.875	SD/Jun1976	04/06/76	15:30:00	27/07/76	12:50:00											
cmd\b0022007.lst	560/L/6	51.5467	-3.9583	SF/Oct1976	08/11/76	12:30:00	22/11/76	00:00:00											
cmd\b0022019.lst	594/F/6	51.5567	-3.8	594/F/6	02/06/76	14:00:00	27/07/76	11:10:00											
cmd\b0022020.lst	260/B/7	51.525	-3.875	SA/Feb1977	01/02/77	10:30:00	23/03/77	14:20:00											
cmd\b0022032.lst	244/G/6	51.525	-3.875	SA/Jul1976	27/07/76	19:20:00	17/08/76	16:00:00											
cmd\b0022044.lst	680/M/6	51.525	-3.875	SA/Dec1976	04/12/76	16:00:00	17/01/77	10:00:00											
cmd\b0022056.lst	669/G/7	51.525	-3.875	SA/Jul1977	26/07/77	14:00:00	26/09/77	11:30:00											
cmd\b0022068.lst	560/D/7	51.525	-3.875	SA/Apr1977	03/04/77	10:40:00	18/05/77	08:00:00											
cmd\b0022081.lst	1878/F/6	51.4917	-3.975	1878/F/6	04/06/76	16:30:00	26/07/76	12:30:00											
cmd\b0022093.lst	2415/D/7	51.525	-3.875	SA/Apr1977	03/04/77	11:30:00	01/06/77	10:30:00											
cmd\b0022100.lst	667/F/7	51.525	-3.875	SA/Jun1977	01/06/77	12:00:00	26/07/77	10:40:00											
cmd\b0022112.lst	626/K/5	51.525	-3.775	626/K/5	08/10/75	10:30:00	02/11/75	23:30:00											
cmd\b0022124.lst	269/C/7	51.525	-3.775	269/C/7	29/03/77	14:50:00	28/04/77	01:30:00											
cmd\b0022136.lst	669/C/7	51.5417	-3.79	669/C/7	29/03/77	15:30:00	31/05/77	14:40:00											
cmd\b0022148.lst	532/J/7	51.525	-3.875	SA/Sep1977	26/09/77	11:30:00	28/11/77	13:20:00											
cmd\b0022161.lst	532/F/7	51.525	-3.875	SA/Jun1977	01/06/77	12:00:00	26/07/77	12:40:00											
cmd\b0022173.lst	244/K/6	51.45	-3.875	SD/Oct1976	26/10/76	14:00:00	03/12/76	10:00:00											
cmd\b0022185.lst	237/K/5	51.525	-3.875	SA/Oct1975	07/10/75	12:40:00	17/10/75	04:40:00											
cmd\b0022197.lst	483/J/7	51.525	-3.875	SA/Sep1977	27/09/77	06:50:00	28/11/77	13:00:00											
cmd\b0022204.lst	269/K/6	51.4917	-3.975	SE/Oct1976	26/10/76	15:20:00	29/11/76	09:20:00											
cmd\b0022216.lst	680/K/6	51.5567	-3.8	680/K/6	29/10/76	13:40:00	30/11/76	15:10:00											
cmd\b0022228.lst	260/K/6	51.5467	-3.9583	SF/Oct1976	27/10/76	15:20:00	01/12/76	15:40:00											
cmd\b0022241.lst	532/F/6	51.5333	-4.0833	532/F/6	10/06/76	23:00:00	12/07/76	21:50:00											
cmd\b0022253.lst	573/K/5	51.5833	-3.875	573/K/5	16/10/75	00:00:00	25/11/75	13:10:00											
cmd\b0022265.lst	534/F/6	51.4517	-4.0833	534/F/6	07/06/76	11:40:00	28/07/76	13:00:00											
cmd\b0022277.lst	534/K/6	51.525	-3.775	534/K/6	29/10/76	14:20:00	11/11/76	21:40:00											
cmd\b0022289.lst	238/A/6	51.525	-3.875	SA/Jan1976	27/01/76	15:40:00	06/02/76	21:50:00											
cmd\b0022290.lst	267/F/6	51.525	-3.775	267/F/6	02/06/76	12:40:00	26/07/76	15:50:00											
cmd\b0022308.lst	232/F/6	51.525	-3.875	SA/Jun1976	06/06/76	15:00:00	26/07/76	07:00:00											
cmd\b0022321.lst	667/F/6	51.4917	-3.7833	667/F/6	06/06/76	11:30:00	26/07/76	16:50:00											
cmd\b0022333.lst	244/A/6	51.525	-3.875	SA/Jan1976	27/01/76	15:30:00	13/02/76	23:00:00											
cmd\b0022345.lst	556/E/5	51.525	-3.775	556/E/5	17/05/75	14:10:00	24/05/75	19:45:00											
cmd\b0022357.lst	667/J/7	51.525	-3.875	SA/Sep1977	26/09/77	11:50:00	19/11/77	22:20:00											
cmd\b0022369.lst	237/J/6	51.525	-3.875	SA/Sep1976	28/09/76	15:10:00	06/11/76	18:00:00											
cmd\b0022370.lst	594/K/6	51.4917	-3.7833	594/K/6	29/10/76	14:50:00	04/12/76	08:00:00											
cmd\b0022382.lst	594/G/7	51.525	-3.875	SA/Jul1977	26/07/77	13:50:00	26/09/77	11:10:00											
cmd\b0022394.lst	514/D/7	51.525	-3.875	SA/Apr1977	03/04/77	12:30:00	20/05/77	14:50:00											
cmd\b0022401.lst	200/J/7	51.525	-3.875	SA/Sep1977	27/09/77	07:00:00	17/10/77	05:30:00											
cmd\b0022413.lst	200/K/7	51.525	-3.875	SA/Sep1977	27/10/77	00:20:00	28/11/77	12:30:00											
cmd\b0022425.lst	200/F/6	51.45	-3.875	SD/Jun1976	04/06/76	16:40:00	27/07/76	13:00:00											
cmd\b0022437.lst	237/G/7	52.1333	1.65	237/G/7	16/07/77	16:40:00	10/09/77	16:10:00											
cmd\b0022449.lst	629/J/7	52.2333	1.6667	629/J/7	19/09/77	17:10:00	27/11/77	14:00:00											
cmd\b0022450.lst	265/G/7	52.1333	1.6167	265/G/7	16/07/77	16:10:00	21/07/77	11:50:00											
cmd\b0022462.lst	232/G/7	52.2833	1.7167	232/G/7	17/07/77	17:00:00	10/09/77	19:10:00											
cmd\b0022474.lst	560/G/7	52.1333	1.6167	560/G/7	16/07/77	15:40:00	16/09/77	12:30:00											
cmd\b0022486.lst	260/E/7	52.2333	1.6667	260/E/7	13/05/77	13:40:00	03/06/77	12:20:00											
cmd\b0022498.lst	238/G/7	52.2333	1.6667	238/G/7	18/07/77	16:30:00	19/09/77	14:00:00											
cmd\b0022505.lst	532/H/6	52.3	1.6833	532/H/6	29/08/76	10:00:00	12/09/76	06:50:00											
cmd\b0022517.lst	626/H/6	52.25	1.65	626/H/6	30/08/76	14:10:00	12/09/76	13:30:00											
cmd\b0022529.lst	594/J/6	52.2333	1.65	594/J/6	01/09/76	14:30:00	13/09/76	21:40:00											
cmd\b0022530.lst	534/J/6	52.2167	1.65	534/J/6	01/09/76	15:40:00	14/09/76	11:20:00											
cmd\b0022542.lst	238/H/6	52.2333	1.6667	238/H/6	30/08/76	17:20:00	25/10/76	02:30:00											
cmd\b0022554.lst	238/A/7	52.2333	1.6667	238/A/7	12/01/77	13:40:00	18/01/77	17:50:00											
cmd\b0022566.lst	232/H/6	52.2	1.6333	232/H/6	30/08/76	15:50:00	12/09/76	08:30:00											
cmd\b0022578.lst	267/H/6	52.2333	1.65	267/H/6	30/08/76	15:10:00	12/09/76	14:40:00											
cmd\b0022591.lst	667/H/6	52.2833	1.7	667/H/6	29/08/76	12:20:00	12/09/76	12:50:00											
cmd\b0022609.lst	532/D/8	50.2533	-3.6033	532/D/8	19/04/78	13:00:00	12/05/78	08:20:00											
cmd\b0022610.lst	560/F/8	52.2333	1.6667	560/F/8	16/06/78	13:40:00	17/08/78	13:50:00											
cmd\b0022622.lst	534/H/8	52.1417	1.65	534/H/8	17/08/78	12:10:00	23/10/78	10:00:00											
cmd\b0022634.lst	260/H/8	52.2333	1.6667	260/H/8	17/08/78	14:50:00	13/09/78	21:30:00											
cmd\b0022646.lst	669/H/8	52.2917	1.7	669/H/8	17/08/78	10:30:00	23/09/78	03:10:00											
cmd\b0022658.lst	669/K/8	52.2917	1.7	669/K/8	01/10/78	05:20:00	10/10/78	11:50:00											
cmd\b0022671.lst	232/K/6	52.2333	1.6667	232/K/6	29/10/76	11:10:00	14/12/76	01:30:00											
cmd\b0022683.lst	680/E/8	50.2533	-3.6033	680/E/8	25/05/78	10:20:00	17/07/78	20:40:00											
cmd\b0022695.lst	534/D/8	52.2333	1.6667	534/D/8	10/04/78	12:10:00	09/06/78	03:10:00											
cmd\b0022702.lst	560/K/8	52.2333	1.6667	560/K/8	27/10/78	14:19:00	18/11/78	03:39:00											
cmd\b0022714.lst	534/D/9	52.2333	1.6667	534/D/9	11/04/79	04:10:00	27/05/79	19:50:00											
cmd\b0022726.lst	A/155/B	54.4033	-3.5499	A/155/B	20/09/81	19:18:00	14/10/81	11:08:00											
cmd\b0022738.lst	A/146/B	54.4033	-3.5499	A/146/B	14/10/81	11:50:00	02/12/81	02:50:00											
cmd\b0022751.lst	A/146/B	50.2466	-3.6183	A/146/B	08/09/81	12:13:00	11/09/81	16:13:00											
