ID,GRIDCODE,Area,ORIG_FID,POINT_X,POINT_Y
1,111,683.724,0,-6.11592153374,55.2103805082
1,111,683.724,0,-6.11588906472,55.2108292439
1,111,683.724,0,-6.11667382868,55.2108478078
1,111,683.724,0,-6.11664136756,55.2112965438
1,111,683.724,0,-6.11742614124,55.2113151029
1,111,683.724,0,-6.11821091582,55.211333657
1,111,683.724,0,-6.1189956913,55.211352206
1,111,683.724,0,-6.11896325569,55.2118009429
1,111,683.724,0,-6.11974804089,55.2118194872
1,111,683.724,0,-6.11971561318,55.2122682243
1,111,683.724,0,-6.12050040809,55.2122867639
1,111,683.724,0,-6.12046798827,55.2127355013
1,111,683.724,0,-6.1212527929,55.2127540361
1,111,683.724,0,-6.12122038098,55.2132027738
1,111,683.724,0,-6.12200519532,55.2132213039
1,111,683.724,0,-6.12197279131,55.2136700418
1,111,683.724,0,-6.12194038639,55.2141187797
1,111,683.724,0,-6.12190798057,55.2145675176
1,111,683.724,0,-6.12187557385,55.2150162554
1,111,683.724,0,-6.12184316621,55.2154649931
1,111,683.724,0,-6.12262802549,55.2154835197
1,111,683.724,0,-6.12259562576,55.2159322577
1,111,683.724,0,-6.12338049475,55.2159507796
1,111,683.724,0,-6.12334810292,55.2163995179
1,111,683.724,0,-6.12413298162,55.216418035
1,111,683.724,0,-6.1241005977,55.2168667735
1,111,683.724,0,-6.12488548611,55.2168852859
1,111,683.724,0,-6.12567037543,55.2169037932
1,111,683.724,0,-6.12563800822,55.2173525323
1,111,683.724,0,-6.12642290725,55.2173710349
1,111,683.724,0,-6.12720780719,55.2173895324
1,111,683.724,0,-6.12717545669,55.2178382721
1,111,683.724,0,-6.12796036634,55.2178567649
1,111,683.724,0,-6.12792802375,55.2183055049
1,111,683.724,0,-6.12871294312,55.2183239929
1,111,683.724,0,-6.12868060843,55.2187727331
1,111,683.724,0,-6.12946553751,55.2187912165
1,111,683.724,0,-6.12940088304,55.2196886973
1,111,683.724,0,-6.13018583064,55.2197071762
1,111,683.724,0,-6.13015351087,55.2201559169
1,111,683.724,0,-6.13093846818,55.2201743911
1,111,683.724,0,-6.13090615631,55.220623132
1,111,683.724,0,-6.13169112334,55.2206416014
1,111,683.724,0,-6.13165881938,55.2210903426
1,111,683.724,0,-6.13162651452,55.2215390838
1,111,683.724,0,-6.13241150007,55.2215575488
1,111,683.724,0,-6.13237920312,55.2220062902
1,111,683.724,0,-6.13234690526,55.2224550316
1,111,683.724,0,-6.13313190934,55.2224734921
1,111,683.724,0,-6.13309961939,55.2229222338
1,111,683.724,0,-6.13306732854,55.2233709753
1,111,683.724,0,-6.13385235115,55.2233894315
1,111,683.724,0,-6.13382006821,55.2238381733
1,111,683.724,0,-6.13460510053,55.2238566247
1,111,683.724,0,-6.1345728255,55.2243053668
1,111,683.724,0,-6.13535786753,55.2243238135
1,111,683.724,0,-6.13532560042,55.2247725558
1,111,683.724,0,-6.13611065217,55.2247909977
1,111,683.724,0,-6.13607839296,55.2252397404
1,111,683.724,0,-6.13686345442,55.2252581775
1,111,683.724,0,-6.13764851679,55.2252766096
1,111,683.724,0,-6.13761627431,55.2257253528
1,111,683.724,0,-6.13840134639,55.2257437802
1,111,683.724,0,-6.13836911182,55.2261925237
1,111,683.724,0,-6.13915419362,55.2262109463
1,111,683.724,0,-6.13912196697,55.22665969
1,111,683.724,0,-6.13990705848,55.2266781079
1,111,683.724,0,-6.13987483974,55.2271268519
1,111,683.724,0,-6.14065994096,55.2271452651
1,111,683.724,0,-6.14062773014,55.2275940093
1,111,683.724,0,-6.14141284108,55.2276124177
1,111,683.724,0,-6.14219795292,55.2276308211
1,111,683.724,0,-6.14298306566,55.2276492194
1,111,683.724,0,-6.1437681793,55.2276676127
1,111,683.724,0,-6.14373600283,55.2281163581
1,111,683.724,0,-6.14452112619,55.2281347466
1,111,683.724,0,-6.14530625044,55.2281531301
1,111,683.724,0,-6.14609137559,55.2281715086
1,111,683.724,0,-6.14687650164,55.228189882
1,111,683.724,0,-6.14766162859,55.2282082503
1,111,683.724,0,-6.14923188519,55.2282449719
1,111,683.724,0,-6.14926399994,55.2277962243
1,111,683.724,0,-6.15004912077,55.2278145772
1,111,683.724,0,-6.15161936512,55.2278512679
1,111,683.724,0,-6.15240448864,55.2278696056
1,111,683.724,0,-6.15318961305,55.2278879383
1,111,683.724,0,-6.15397473836,55.227906266
1,111,683.724,0,-6.15475986457,55.2279245886
1,111,683.724,0,-6.15479191672,55.2274758389
1,111,683.724,0,-6.15557703501,55.2274941562
1,111,683.724,0,-6.1563621542,55.2275124684
1,111,683.724,0,-6.15639418782,55.227063718
1,111,683.724,0,-6.15717929908,55.2270820249
1,111,683.724,0,-6.15796441124,55.2271003267
1,111,683.724,0,-6.15799642634,55.2266515757
1,111,683.724,0,-6.15878153058,55.2266698721
1,111,683.724,0,-6.15881353597,55.2262211207
1,111,683.724,0,-6.15959863229,55.2262394119
1,111,683.724,0,-6.1603837295,55.2262576979
1,111,683.724,0,-6.16041571637,55.2258089459
1,111,683.724,0,-6.16044770234,55.2253601938
1,111,683.724,0,-6.16123278282,55.2253784742
1,111,683.724,0,-6.16126475908,55.2249297218
1,111,683.724,0,-6.16204983164,55.2249479968
1,111,683.724,0,-6.16283490509,55.2249662669
1,111,683.724,0,-6.16286686283,55.2245175138
1,111,683.724,0,-6.16365192836,55.2245357784
1,111,683.724,0,-6.16368387639,55.224087025
1,111,683.724,0,-6.164468934,55.2241052843
1,111,683.724,0,-6.16450087233,55.2236565305
1,111,683.724,0,-6.16528592202,55.2236747845
1,111,683.724,0,-6.16531785064,55.2232260304
1,111,683.724,0,-6.1661028924,55.223244279
1,111,683.724,0,-6.16613481132,55.2227955245
1,111,683.724,0,-6.16691984517,55.2228137678
1,111,683.724,0,-6.1677048799,55.222832006
1,111,683.724,0,-6.1677367803,55.2223832509
1,111,683.724,0,-6.16776867981,55.2219344957
1,111,683.724,0,-6.16780057842,55.2214857405
1,111,683.724,0,-6.16858558761,55.2215039727
1,111,683.724,0,-6.16864936455,55.2206064615
1,111,683.724,0,-6.16868125168,55.2201577059
1,111,683.724,0,-6.16946623532,55.2201759322
1,111,683.724,0,-6.16949811275,55.2197271762
1,111,683.724,0,-6.17028308847,55.2197453971
1,111,683.724,0,-6.17031495619,55.2192966408
1,111,683.724,0,-6.171099924,55.2193148564
1,111,683.724,0,-6.17113178202,55.2188660997
1,111,683.724,0,-6.1719167419,55.2188843099
1,111,683.724,0,-6.17194859022,55.2184355529
1,111,683.724,0,-6.17273354218,55.2184537578
1,111,683.724,0,-6.1727653808,55.2180050004
1,111,683.724,0,-6.17355032484,55.2180232
1,111,683.724,0,-6.17358215376,55.2175744422
1,111,683.724,0,-6.17436708988,55.2175926364
1,111,683.724,0,-6.1743989091,55.2171438783
1,111,683.724,0,-6.17443072743,55.2166951202
1,111,683.724,0,-6.17446254487,55.216246362
1,111,683.724,0,-6.17524745545,55.2162645502
1,111,683.724,0,-6.17527926319,55.2158157917
1,111,683.724,0,-6.17606416585,55.2158339746
1,111,683.724,0,-6.17684906939,55.2158521525
1,111,683.724,0,-6.17688085863,55.2154033933
1,111,683.724,0,-6.17766575425,55.2154215658
1,111,683.724,0,-6.17769753379,55.2149728063
1,111,683.724,0,-6.17848242149,55.2149909735
1,111,683.724,0,-6.17926731008,55.2150091356
1,111,683.724,0,-6.17929907111,55.2145603754
1,111,683.724,0,-6.18008395178,55.2145785322
1,111,683.724,0,-6.18011570311,55.2141297717
1,111,683.724,0,-6.18090057586,55.2141479231
1,111,683.724,0,-6.1809323175,55.2136991623
1,111,683.724,0,-6.18171718232,55.2137173084
1,111,683.724,0,-6.18250204803,55.2137354494
1,111,683.724,0,-6.18328691463,55.2137535854
1,111,683.724,0,-6.18331862896,55.2133048236
1,111,683.724,0,-6.18410348763,55.2133229543
1,111,683.724,0,-6.18488834719,55.2133410799
1,111,683.724,0,-6.18567320764,55.2133592005
1,111,683.724,0,-6.18570489465,55.2129104377
1,111,683.724,0,-6.18648974718,55.2129285529
1,111,683.724,0,-6.18805945488,55.2129647682
1,111,683.724,0,-6.18809111458,55.2125160045
1,111,683.724,0,-6.18887596095,55.2125341043
1,111,683.724,0,-6.1896608082,55.212552199
1,111,683.724,0,-6.18969244941,55.2121034347
1,111,683.724,0,-6.19047728874,55.2121215241
1,111,683.724,0,-6.19126212895,55.2121396084
1,111,683.724,0,-6.19283181203,55.212175762
1,111,683.724,0,-6.19286341712,55.2117269964
1,111,683.724,0,-6.19364825117,55.2117450653
1,111,683.724,0,-6.19443308611,55.2117631292
1,111,683.724,0,-6.19600275863,55.2117992418
1,111,683.724,0,-6.19678759622,55.2118172906
1,111,683.724,0,-6.19757243469,55.2118353343
1,111,683.724,0,-6.19835727403,55.2118533729
1,111,683.724,0,-6.19914211426,55.2118714065
1,111,683.724,0,-6.19911057964,55.2123201746
1,111,683.724,0,-6.19989542956,55.2123382034
1,111,683.724,0,-6.20068028036,55.2123562273
1,111,683.724,0,-6.20064876247,55.2128049958
1,111,683.724,0,-6.20143362296,55.2128230149
1,111,683.724,0,-6.20221848433,55.212841029
1,111,683.724,0,-6.2022499846,55.2123922598
1,111,683.724,0,-6.20303483804,55.2124102685
1,111,683.724,0,-6.20306632862,55.2119614989
1,111,683.724,0,-6.20385117414,55.2119795023
1,111,683.724,0,-6.20463602053,55.2119975006
1,111,683.724,0,-6.2054208678,55.2120154939
1,111,683.724,0,-6.20545233108,55.2115667234
1,111,683.724,0,-6.20702201064,55.2116026942
1,111,683.724,0,-6.20705345542,55.2111539231
1,111,683.724,0,-6.20783828771,55.2111719006
1,111,683.724,0,-6.20786972281,55.2107231291
1,111,683.724,0,-6.20865454717,55.2107411013
1,111,683.724,0,-6.20868597258,55.2102923295
1,111,683.724,0,-6.20947078901,55.2103102964
1,111,683.724,0,-6.20950220474,55.2098615242
1,111,683.724,0,-6.21107182262,55.2098974422
1,111,683.724,0,-6.21110321985,55.2094486694
1,111,683.724,0,-6.21267282363,55.2094845666
1,111,683.724,0,-6.21345762683,55.2095025076
1,111,683.724,0,-6.21348899677,55.2090537338
1,111,683.724,0,-6.21427379204,55.2090716695
1,111,683.724,0,-6.21505858819,55.2090896002
1,111,683.724,0,-6.21584338521,55.2091075257
1,111,683.724,0,-6.21587472785,55.2086587511
1,111,683.724,0,-6.21665951694,55.2086766713
1,111,683.724,0,-6.2166908499,55.2082278963
1,111,683.724,0,-6.21747563106,55.2082458112
1,111,683.724,0,-6.2182604131,55.2082637211
1,111,683.724,0,-6.21904519601,55.2082816259
1,111,683.724,0,-6.21907650167,55.20783285
1,111,683.724,0,-6.21986127665,55.2078507494
1,111,683.724,0,-6.2198299798,55.2082995257
1,111,683.724,0,-6.22061476446,55.2083174204
1,111,683.724,0,-6.22058347554,55.2087661969
1,111,683.724,0,-6.22136826988,55.2087840869
1,111,683.724,0,-6.22139954999,55.2083353101
1,111,683.724,0,-6.22143082923,55.2078865333
1,111,683.724,0,-6.2214621076,55.2074377564
1,111,683.724,0,-6.22224687639,55.2074556404
1,111,683.724,0,-6.22230941289,55.2065580859
1,111,683.724,0,-6.22309416495,55.2065759643
1,111,683.724,0,-6.22312542308,55.2061271867
1,111,683.724,0,-6.2239101672,55.2061450598
1,111,683.724,0,-6.2246949122,55.2061629278
1,111,683.724,0,-6.22547965807,55.2061807908
1,111,683.724,0,-6.22551088891,55.2057320123
1,111,683.724,0,-6.22786510534,55.20578557
1,111,683.724,0,-6.22864984589,55.2058034125
1,111,683.724,0,-6.22868104064,55.2053546328
1,111,683.724,0,-6.22946577326,55.2053724699
1,111,683.724,0,-6.23025050675,55.205390302
1,111,683.724,0,-6.23103524111,55.2054081291
1,111,683.724,0,-6.23106640857,55.2049593484
1,111,683.724,0,-6.231851135,55.2049771702
1,111,683.724,0,-6.2342053195,55.2050306051
1,111,683.724,0,-6.23417418727,55.205479387
1,111,683.724,0,-6.23574366556,55.2055149857
1,111,683.724,0,-6.23652840601,55.2055327774
1,111,683.724,0,-6.23731314733,55.2055505642
1,111,683.724,0,-6.23728204945,55.2059993472
1,111,683.724,0,-6.23806680045,55.2060171292
1,111,683.724,0,-6.2380357105,55.2064659125
1,111,683.724,0,-6.23882047117,55.2064836897
1,111,683.724,0,-6.23878938916,55.2069324732
1,111,683.724,0,-6.23957415951,55.2069502457
1,111,683.724,0,-6.23954308544,55.2073990295
1,111,683.724,0,-6.2395120105,55.2078478132
1,111,683.724,0,-6.24029679933,55.2078655812
1,111,683.724,0,-6.24026573233,55.2083143652
1,111,683.724,0,-6.2394809347,55.2082965969
1,111,683.724,0,-6.23869613793,55.2082788235
1,111,683.724,0,-6.23791134203,55.2082610451
1,111,683.724,0,-6.23794243545,55.207812262
1,111,683.724,0,-6.23715764923,55.2077944789
1,111,683.724,0,-6.237126547,55.2082432617
1,111,683.724,0,-6.23791134203,55.2082610451
1,111,683.724,0,-6.23788024774,55.2087098282
1,111,683.724,0,-6.23944985802,55.2087453806
1,111,683.724,0,-6.24023466447,55.2087631492
1,111,683.724,0,-6.24101947178,55.2087809127
1,111,683.724,0,-6.24180427995,55.2087986713
1,111,683.724,0,-6.24177322884,55.2092474558
1,111,683.724,0,-6.24255804669,55.2092652095
1,111,683.724,0,-6.24252700351,55.2097139943
1,111,683.724,0,-6.24331183104,55.2097317433
1,111,683.724,0,-6.2432807958,55.2101805283
1,111,683.724,0,-6.24406563301,55.2101982726
1,111,683.724,0,-6.24403460571,55.2106470578
1,111,683.724,0,-6.24481945259,55.2106647973
1,111,683.724,0,-6.24478843324,55.2111135828
1,111,683.724,0,-6.24557328979,55.2111313176
1,111,683.724,0,-6.24554227838,55.2115801033
1,111,683.724,0,-6.24632714462,55.2115978334
1,111,683.724,0,-6.24711201171,55.2116155584
1,111,683.724,0,-6.24708101706,55.2120643446
1,111,683.724,0,-6.24865077147,55.2120997801
1,111,683.724,0,-6.25100540958,55.2121528953
1,111,683.724,0,-6.25179029068,55.2121705904
1,111,683.724,0,-6.25257517264,55.2121882803
1,111,683.724,0,-6.25414493917,55.2122236451
1,111,683.724,0,-6.25492982372,55.2122413199
1,111,683.724,0,-6.2548989163,55.2126901091
1,111,683.724,0,-6.25568381053,55.2127077792
1,111,683.724,0,-6.25882339609,55.212778409
1,111,683.724,0,-6.25879253185,55.2132271996
1,111,683.724,0,-6.25957743921,55.2132448448
1,111,683.724,0,-6.26036234743,55.2132624848
1,111,683.724,0,-6.26114725651,55.2132801199
1,111,683.724,0,-6.26111641784,55.2137289113
1,111,683.724,0,-6.26190133659,55.2137465416
1,111,683.724,0,-6.26187050588,55.2141953333
1,111,683.724,0,-6.2626554343,55.2142129588
1,111,683.724,0,-6.26262461154,55.2146617508
1,111,683.724,0,-6.26340954963,55.2146793716
1,111,683.724,0,-6.26337873482,55.2151281637
1,111,683.724,0,-6.26334791914,55.2155769559
1,111,683.724,0,-6.26413287572,55.2155945722
1,111,683.724,0,-6.264102068,55.2160433646
1,111,683.724,0,-6.26488703425,55.2160609762
1,111,683.724,0,-6.26485623448,55.2165097688
1,111,683.724,0,-6.26564121041,55.2165273756
1,111,683.724,0,-6.2664261872,55.2165449774
1,111,683.724,0,-6.26721116485,55.2165625741
1,111,683.724,0,-6.26718039065,55.2170113676
1,111,683.724,0,-6.2671496156,55.217460161
1,111,683.724,0,-6.26793461173,55.2174777533
1,111,683.724,0,-6.26790384463,55.2179265469
1,111,683.724,0,-6.26868885044,55.2179441345
1,111,683.724,0,-6.26865809129,55.2183929284
1,111,683.724,0,-6.26944310677,55.2184105111
1,111,683.724,0,-6.26941235558,55.2188593053
1,111,683.724,0,-6.27019738073,55.2188768833
1,111,683.724,0,-6.27016663749,55.2193256777
1,111,683.724,0,-6.27095167232,55.219343251
1,111,683.724,0,-6.27092093704,55.2197920456
1,111,683.724,0,-6.27170598154,55.2198096141
1,111,683.724,0,-6.27167525421,55.220258409
1,111,683.724,0,-6.27164452602,55.2207072039
1,111,683.724,0,-6.27242958902,55.2207247679
1,111,683.724,0,-6.27239886878,55.221173563
1,111,683.724,0,-6.27318394145,55.2211911223
1,111,683.724,0,-6.27315322918,55.2216399176
1,111,683.724,0,-6.27393831152,55.2216574722
1,111,683.724,0,-6.27472339471,55.2216750216
1,111,683.724,0,-6.27550847877,55.2216925661
1,111,683.724,0,-6.27629356368,55.2217101054
1,111,683.724,0,-6.27626288581,55.2221589019
1,111,683.724,0,-6.2770479804,55.2221764365
1,111,683.724,0,-6.27783307584,55.2221939661
1,111,683.724,0,-6.27861817215,55.2222114906
1,111,683.724,0,-6.2794032693,55.2222290101
1,111,683.724,0,-6.28018836732,55.2222465246
1,111,683.724,0,-6.28015773267,55.2226953224
1,111,683.724,0,-6.28094284036,55.2227128321
1,111,683.724,0,-6.2817279489,55.2227303367
1,111,683.724,0,-6.28169733103,55.2231791352
1,111,683.724,0,-6.28248244925,55.223196635
1,111,683.724,0,-6.28326756832,55.2232141299
1,111,683.724,0,-6.28323696723,55.2236629288
1,111,683.724,0,-6.28402209597,55.2236804189
1,111,683.724,0,-6.28480722557,55.2236979039
1,111,683.724,0,-6.28477664126,55.2241467034
1,111,683.724,0,-6.28556178053,55.2241641837
1,111,683.724,0,-6.28553120418,55.2246129834
1,111,683.724,0,-6.28631635312,55.2246304589
1,111,683.724,0,-6.28628578474,55.2250792589
1,111,683.724,0,-6.28707094335,55.2250967297
1,111,683.724,0,-6.28704038293,55.2255455299
1,111,683.724,0,-6.28782555122,55.2255629959
1,111,683.724,0,-6.28779499876,55.2260117964
1,111,683.724,0,-6.28776444545,55.2264605968
1,111,683.724,0,-6.28854963223,55.2264780583
1,111,683.724,0,-6.28851908688,55.226926859
1,111,683.724,0,-6.28930428333,55.2269443158
1,111,683.724,0,-6.28927374595,55.2273931167
1,111,683.724,0,-6.29005895208,55.2274105687
1,111,683.724,0,-6.29084415906,55.2274280157
1,111,683.724,0,-6.29081363846,55.2278768171
1,111,683.724,0,-6.29078311701,55.2283256185
1,111,683.724,0,-6.29156834248,55.228343061
1,111,683.724,0,-6.291537829,55.2287918627
1,111,683.724,0,-6.29075259471,55.2287744199
1,111,683.724,0,-6.29072207155,55.2292232212
1,111,683.724,0,-6.29069154755,55.2296720225
1,111,683.724,0,-6.28990629647,55.2296545741
1,111,683.724,0,-6.28987576279,55.2301033751
1,111,683.724,0,-6.28984522825,55.230552176
1,111,683.724,0,-6.29063049697,55.230569625
1,111,683.724,0,-6.29141576654,55.2305870689
1,111,683.724,0,-6.29144628344,55.2301382674
1,111,683.724,0,-6.29223154504,55.230155706
1,111,683.724,0,-6.2930168075,55.2301731396
1,111,683.724,0,-6.29298630825,55.2306219416
1,111,683.724,0,-6.29377158038,55.2306393704
1,111,683.724,0,-6.29455685336,55.2306567942
1,111,683.724,0,-6.2945263709,55.2311055968
1,111,683.724,0,-6.29531165356,55.2311230157
1,111,683.724,0,-6.29609693707,55.2311404297
1,111,683.724,0,-6.29688222143,55.2311578386
1,111,683.724,0,-6.29691267742,55.2307090351
1,111,683.724,0,-6.29769795381,55.2307264386
1,111,683.724,0,-6.29772840014,55.2302776348
1,111,683.724,0,-6.29851366856,55.230295033
1,111,683.724,0,-6.29929893783,55.2303124262
1,111,683.724,0,-6.29932936566,55.2298636218
1,111,683.724,0,-6.30011462696,55.2298810096
1,111,683.724,0,-6.30089988911,55.2298983923
1,111,683.724,0,-6.30168515211,55.2299157701
1,111,683.724,0,-6.30247041596,55.2299331427
1,111,683.724,0,-6.30244002342,55.2303819483
1,111,683.724,0,-6.30479584653,55.2304340369
1,111,683.724,0,-6.30482621261,55.2299852304
1,111,683.724,0,-6.30561147986,55.2300025829
1,111,683.724,0,-6.3071820169,55.2300372727
1,111,683.724,0,-6.30796728669,55.23005461
1,111,683.724,0,-6.30875255734,55.2300719423
1,111,683.724,0,-6.30872223536,55.2305207502
1,111,683.724,0,-6.30950751567,55.2305380777
1,111,683.724,0,-6.30953782882,55.2300892695
1,111,683.724,0,-6.31032310116,55.2301065917
1,111,683.724,0,-6.31189364837,55.2301412209
1,111,683.724,0,-6.31186336168,55.23059003
1,111,683.724,0,-6.31264864538,55.2306073373
1,111,683.724,0,-6.31343392993,55.2306246396
1,111,683.724,0,-6.31421921532,55.2306419368
1,111,683.724,0,-6.31418895425,55.2310907466
1,111,683.724,0,-6.31497424931,55.2311080391
1,111,683.724,0,-6.31575954521,55.2311253265
1,111,683.724,0,-6.31572930094,55.2315741369
1,111,683.724,0,-6.31651460651,55.2315914195
1,111,683.724,0,-6.31648437022,55.2320402302
1,111,683.724,0,-6.31726968546,55.232057508
1,111,683.724,0,-6.31723945714,55.2325063189
1,111,683.724,0,-6.31802478205,55.232523592
1,111,683.724,0,-6.31799456171,55.2329724032
1,111,683.724,0,-6.31877989629,55.2329896715
1,111,683.724,0,-6.31956523171,55.2330069348
1,111,683.724,0,-6.32035056797,55.2330241931
1,111,683.724,0,-6.32032037326,55.233473005
1,111,683.724,0,-6.32110571919,55.2334902585
1,111,683.724,0,-6.32189106597,55.2335075069
1,111,683.724,0,-6.32186088806,55.2339563194
1,111,683.724,0,-6.32343160179,55.2339908017
1,111,683.724,0,-6.32340144069,55.2344396147
1,111,683.724,0,-6.32418680764,55.2344568486
1,111,683.724,0,-6.32497217544,55.2344740774
1,111,683.724,0,-6.32575754408,55.2344913012
1,111,683.724,0,-6.3257274086,55.234940115
1,111,683.724,0,-6.32651278691,55.234957334
1,111,683.724,0,-6.32648265942,55.235406148
1,111,683.724,0,-6.32726804739,55.2354233623
1,111,683.724,0,-6.32805343621,55.2354405714
1,111,683.724,0,-6.32802332552,55.235889386
1,111,683.724,0,-6.32880872401,55.2359065904
1,111,683.724,0,-6.32877862131,55.2363554053
1,111,683.724,0,-6.32956402946,55.2363726049
1,111,683.724,0,-6.32953393474,55.23682142
1,111,683.724,0,-6.32950383918,55.237270235
1,111,683.724,0,-6.33028926582,55.2372874302
1,111,683.724,0,-6.33025917825,55.2377362454
1,111,683.724,0,-6.33104461456,55.2377534358
1,111,683.724,0,-6.33101453497,55.2382022513
1,111,683.724,0,-6.33098445454,55.2386510668
1,111,683.724,0,-6.33176990934,55.2386682527
1,111,683.724,0,-6.3317398369,55.2391170684
1,111,683.724,0,-6.33170976361,55.2395658841
1,111,683.724,0,-6.33167968948,55.2400146997
1,111,683.724,0,-6.3308942082,55.2399975129
1,111,683.724,0,-6.3308641244,55.2404463282
1,111,683.724,0,-6.33083403976,55.2408951434
1,111,683.724,0,-6.3316195387,55.2409123308
1,111,683.724,0,-6.33158946205,55.2413611463
1,111,683.724,0,-6.33237497067,55.2413783289
1,111,683.724,0,-6.332344902,55.2418271446
1,111,683.724,0,-6.3323148325,55.2422759602
1,111,683.724,0,-6.33310035961,55.2422931384
1,111,683.724,0,-6.33388588756,55.2423103114
1,111,683.724,0,-6.3339159394,55.2418614952
1,111,683.724,0,-6.33313042028,55.2418443224
1,111,683.724,0,-6.33316048012,55.2413955064
1,111,683.724,0,-6.33319053911,55.2409466903
1,111,683.724,0,-6.33322059726,55.2404978743
1,111,683.724,0,-6.33325065458,55.2400490581
1,111,683.724,0,-6.33403613839,55.2400662298
1,111,683.724,0,-6.33482162303,55.2400833963
1,111,683.724,0,-6.33485166185,55.2396345796
1,111,683.724,0,-6.33563713851,55.2396517408
1,111,683.724,0,-6.33566716766,55.2392029238
1,111,683.724,0,-6.33645263634,55.2392200797
1,111,683.724,0,-6.33723810585,55.2392372305
1,111,683.724,0,-6.33726811651,55.2387884128
1,111,683.724,0,-6.33883904039,55.2388226988
1,111,683.724,0,-6.34198089823,55.2388912102
1,111,683.724,0,-6.34195094054,55.2393400296
1,111,683.724,0,-6.34273641592,55.2393571451
1,111,683.724,0,-6.3443073692,55.239391361
1,111,683.724,0,-6.34587832582,55.2394255566
1,111,683.724,0,-6.34584841143,55.2398743774
1,111,683.724,0,-6.34741938905,55.2399085534
1,111,683.724,0,-6.34738949148,55.2403573747
1,111,683.724,0,-6.34817499037,55.2403744554
1,111,683.724,0,-6.34814510079,55.2408232769
1,111,683.724,0,-6.34893060935,55.2408403529
1,111,683.724,0,-6.34890072776,55.2412891747
1,111,683.724,0,-6.34968624599,55.2413062458
1,111,683.724,0,-6.34962649796,55.2422038899
1,111,683.724,0,-6.3495966227,55.2426527118
1,111,683.724,0,-6.3495667466,55.2431015337
1,111,683.724,0,-6.34878119306,55.2430844614
1,111,683.724,0,-6.34875130729,55.2435332829
1,111,683.724,0,-6.34953686966,55.2435503555
1,111,683.724,0,-6.35032243287,55.2435674231
1,111,683.724,0,-6.35110799691,55.2435844856
1,111,683.724,0,-6.35113785618,55.2431356631
1,111,683.724,0,-6.35192341223,55.2431527203
1,111,683.724,0,-6.35270896911,55.2431697724
1,111,683.724,0,-6.35273880989,55.2427209494
1,111,683.724,0,-6.35352435877,55.2427379961
1,111,683.724,0,-6.35355418989,55.2422891728
1,111,683.724,0,-6.35358402018,55.2418403494
1,111,683.724,0,-6.35436955224,55.2418573905
1,111,683.724,0,-6.35439937286,55.2414085668
1,111,683.724,0,-6.35518489692,55.2414256026
1,111,683.724,0,-6.35597042182,55.2414426334
1,111,683.724,0,-6.35675594755,55.2414596591
1,111,683.724,0,-6.35672615342,55.2419084836
1,111,683.724,0,-6.35751168881,55.2419255046
1,111,683.724,0,-6.35754147412,55.2414766797
1,111,683.724,0,-6.35911252975,55.2415107059
1,111,683.724,0,-6.35989805881,55.2415277114
1,111,683.724,0,-6.3606835887,55.2415447118
1,111,683.724,0,-6.36065383872,55.2419935378
1,111,683.724,0,-6.36143937827,55.2420105335
1,111,683.724,0,-6.36140963628,55.2424593597
1,111,683.724,0,-6.3621951855,55.2424763506
1,111,683.724,0,-6.36216545151,55.2429251771
1,111,683.724,0,-6.36295101039,55.2429421632
1,111,683.724,0,-6.3629212844,55.2433909899
1,111,683.724,0,-6.36289155757,55.2438398166
1,111,683.724,0,-6.36367713494,55.2438567982
1,111,683.724,0,-6.36364741612,55.2443056251
1,111,683.724,0,-6.36443300315,55.244322602
1,111,683.724,0,-6.36521859101,55.2443395739
1,111,683.724,0,-6.36600417971,55.2443565406
1,111,683.724,0,-6.36597448655,55.2448053683
1,111,683.724,0,-6.36594479255,55.245254196
1,111,683.724,0,-6.36673039974,55.2452711583
1,111,683.724,0,-6.36751600776,55.2452881155
1,111,683.724,0,-6.3674863306,55.2457369437
1,111,683.724,0,-6.36742697378,55.2466345999
1,111,683.724,0,-6.36739729413,55.247083428
1,111,683.724,0,-6.36661165079,55.2470664696
1,111,683.724,0,-6.36658196148,55.2475152973
1,111,683.724,0,-6.36736761365,55.247532256
1,111,683.724,0,-6.36739729413,55.247083428
1,111,683.724,0,-6.36818293831,55.2471003813
1,111,683.724,0,-6.36821260913,55.2466515529
1,111,683.724,0,-6.3697838823,55.2466854438
1,111,683.724,0,-6.36981353462,55.2462366149
1,111,683.724,0,-6.37059916362,55.2462535525
1,111,683.724,0,-6.37062880629,55.2458047232
1,111,683.724,0,-6.37141442728,55.2458216555
1,111,683.724,0,-6.37144406029,55.2453728259
1,111,683.724,0,-6.37222967328,55.2453897528
1,111,683.724,0,-6.3730152871,55.2454066747
1,111,683.724,0,-6.37304490161,55.2449578445
1,111,683.724,0,-6.37383050743,55.244974761
1,111,683.724,0,-6.37461611407,55.2449916725
1,111,683.724,0,-6.37464571009,55.2445428417
1,111,683.724,0,-6.37543130874,55.2445597478
1,111,683.724,0,-6.37549048063,55.2436620855
1,111,683.724,0,-6.37627606244,55.243678986
1,111,683.724,0,-6.37706164507,55.2436958815
1,111,683.724,0,-6.37709121212,55.2432470497
1,111,683.724,0,-6.37787678675,55.2432639399
1,111,683.724,0,-6.37784722853,55.2437127719
1,111,683.724,0,-6.37863281282,55.2437296573
