Id,Area,Coverage,ORIG_FID,POINT_X,POINT_Y
0,0,24145.0,0,-1.32861084278,50.7938901389
0,0,24145.0,0,-1.32444528278,50.7963888789
0,0,24145.0,0,-1.32111069278,50.7983302689
0,0,24145.0,0,-1.31749998278,50.8008351589
0,0,24145.0,0,-1.31472189278,50.8038849589
0,0,24145.0,0,-1.31138896278,50.8063883489
0,0,24145.0,0,-1.30916697278,50.8097233389
0,0,24145.0,0,-1.31027814278,50.8136142989
0,0,24145.0,0,-1.31277814278,50.8166665089
0,0,24145.0,0,-1.31666679278,50.8183355089
0,0,24145.0,0,-1.32222206278,50.8197265989
0,0,24145.0,0,-1.32750010278,50.8216720989
0,0,24145.0,0,-1.33166701278,50.8233347689
0,0,24145.0,0,-1.33472186278,50.8263838889
0,0,24145.0,0,-1.33444513278,50.8300023689
0,0,24145.0,0,-1.33416675278,50.8341652689
0,0,24145.0,0,-1.33388898278,50.8388905289
0,0,24145.0,0,-1.33555594278,50.8411094689
0,0,24145.0,0,-1.34111077278,50.8436109589
0,0,24145.0,0,-1.34805604278,50.8441707189
0,0,24145.0,0,-1.35277787278,50.8430540589
0,0,24145.0,0,-1.35944413278,50.8433311289
0,0,24145.0,0,-1.36500024278,50.8441713089
0,0,24145.0,0,-1.36805620278,50.8466661689
0,0,24145.0,0,-1.37111084278,50.8494399289
0,0,24145.0,0,-1.37416699278,50.8519436289
0,0,24145.0,0,-1.37750007278,50.8544458489
0,0,24145.0,0,-1.38027805278,50.8574997289
0,0,24145.0,0,-1.38111124278,50.8608336589
0,0,24145.0,0,-1.38333276278,50.8641648489
0,0,24145.0,0,-1.38472208278,50.8672258789
0,0,24145.0,0,-1.38805606278,50.8702766589
0,0,24145.0,0,-1.39083315278,50.8727814489
0,0,24145.0,0,-1.39472207278,50.8750012989
0,0,24145.0,0,-1.39805616278,50.8775029189
0,0,24145.0,0,-1.40111092278,50.8797225589
0,0,24145.0,0,-1.40500011278,50.8822255089
0,0,24145.0,0,-1.40833273278,50.8844434589
0,0,24145.0,0,-1.41111104278,50.8874966289
0,0,24145.0,0,-1.41444384278,50.8899978389
0,0,24145.0,0,-1.41722199278,50.8925019989
0,0,24145.0,0,-1.42027778278,50.8949955689
0,0,24145.0,0,-1.42361106278,50.8966686789
0,0,24145.0,0,-1.42833311278,50.8994451989
0,0,24145.0,0,-1.43388892278,50.9005566289
0,0,24145.0,0,-1.44027794278,50.9019464889
0,0,24145.0,0,-1.44722194278,50.9024959989
0,0,24145.0,0,-1.45305585278,50.9030515289
0,0,24145.0,0,-1.45861110278,50.9049986489
0,0,24145.0,0,-1.46249993278,50.9074997489
0,0,24145.0,0,-1.46388885278,50.9108343589
0,0,24145.0,0,-1.46361112278,50.9150021889
0,0,24145.0,0,-1.45833316278,50.9158341189
0,0,24145.0,0,-1.45249980278,50.9149998589
0,0,24145.0,0,-1.44944498278,50.9124980789
0,0,24145.0,0,-1.44416706278,50.9111113189
0,0,24145.0,0,-1.43861098278,50.9097214289
0,0,24145.0,0,-1.43277808278,50.9083328089
0,0,24145.0,0,-1.42722190278,50.9066679289
0,0,24145.0,0,-1.42249997278,50.9055560089
0,0,24145.0,0,-1.41805603278,50.9033355989
0,0,24145.0,0,-1.41305589278,50.9013880389
0,0,24145.0,0,-1.40999972278,50.8994431689
0,0,24145.0,0,-1.40611089278,50.8972238089
0,0,24145.0,0,-1.40222195278,50.8944464189
0,0,24145.0,0,-1.39805617278,50.8927771389
0,0,24145.0,0,-1.39361085278,50.8905558689
0,0,24145.0,0,-1.38805615278,50.8891680489
0,0,24145.0,0,-1.38333308278,50.8877801789
0,0,24145.0,0,-1.37694507278,50.8863916889
0,0,24145.0,0,-1.37194377278,50.8852747689
0,0,24145.0,0,-1.36666712278,50.8830566889
0,0,24145.0,0,-1.36277791278,50.8808359189
0,0,24145.0,0,-1.35972184278,50.8788897789
0,0,24145.0,0,-1.35500001278,50.8766639289
0,0,24145.0,0,-1.35194406278,50.8744431389
0,0,24145.0,0,-1.34777798278,50.8722232489
0,0,24145.0,0,-1.34333315278,50.8700045689
0,0,24145.0,0,-1.34000012278,50.8683337089
0,0,24145.0,0,-1.33555619278,50.8655568589
0,0,24145.0,0,-1.33166701278,50.8633350789
0,0,24145.0,0,-1.32833296278,50.8613894789
0,0,24145.0,0,-1.32472201278,50.8583293389
0,0,24145.0,0,-1.32138908278,50.8566669489
0,0,24145.0,0,-1.31750013278,50.8538913189
0,0,24145.0,0,-1.31361102278,50.8516689689
0,0,24145.0,0,-1.31138909278,50.8491688389
0,0,24145.0,0,-1.30750001278,50.8469462789
0,0,24145.0,0,-1.30361113278,50.8444446389
0,0,24145.0,0,-1.30027787278,50.8422238089
0,0,24145.0,0,-1.29583289278,50.8399944089
0,0,24145.0,0,-1.29111104278,50.8383328989
0,0,24145.0,0,-1.28777791278,50.8361117089
0,0,24145.0,0,-1.28333279278,50.8341652689
