BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
943231,CTD or STD cast,CTD/STD cast,research vessel,53.70317,-99,-3.21767,-999,Fixed point,26/07/2007,-99,-99,15.1,14.12,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
937759,CTD or STD cast,CTD/STD cast,research vessel,53.70317,-99,-3.64833,-999,Fixed point,20/04/2007,-99,-99,42.3,41.37,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090660,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.45233,-99,-3.931,-999,Fixed point,10/06/2010,-99,-99,35.4,30.23,2.08,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023660,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.7825,-99,-3.7775,-999,Fixed point,04/08/2009,-99,-99,38.4,32.95,5.2,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
938369,CTD or STD cast,CTD/STD cast,research vessel,53.3685,-99,-3.33283,-999,Fixed point,19/04/2007,-99,-99,7.4,7.19,.74,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929575,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23,-999,Fixed point,14/02/2008,-99,-99,16.4,13.16,.82,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1091141,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.4325,-99,-3.023,-999,Fixed point,08/07/2010,-99,-99,22.8,17.15,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
942196,CTD or STD cast,CTD/STD cast,research vessel,53.7815,-99,-3.506,-999,Fixed point,17/05/2007,-99,-99,20.2,19.57,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1012895,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.61383,-99,-3.22617,-999,Fixed point,01/11/2006,-99,-99,11.6,11.15,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
938370,CTD or STD cast,CTD/STD cast,research vessel,53.36867,-99,-3.33283,-999,Fixed point,19/04/2007,-99,-99,7,6.69,.74,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
930484,CTD or STD cast,CTD/STD cast,research vessel,53.37483,-99,-3.23633,-999,Fixed point,03/02/2009,-99,-99,15.4,12.17,.65,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
949982,CTD or STD cast,CTD/STD cast,research vessel,53.78283,-99,-3.7855,-999,Fixed point,11/12/2008,-99,-99,41.2,37.91,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090647,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.384,-99,-3.78683,-999,Fixed point,10/06/2010,-99,-99,14.1,9.42,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943243,CTD or STD cast,CTD/STD cast,research vessel,53.789,-99,-3.22033,-999,Fixed point,26/07/2007,-99,-99,16.2,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1030392,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.45167,-99,-3.643,-999,Fixed point,26/01/2010,-99,-99,23.8,18.93,1.88,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929587,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23,-999,Fixed point,14/02/2008,-99,-99,13.4,12.8,1.35,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949306,CTD or STD cast,CTD/STD cast,research vessel,53.78467,-99,-3.22017,-999,Fixed point,30/07/2008,-99,-99,18.1,15.11,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969694,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.3275,-999,Fixed point,13/03/2007,-99,-99,16.1,14.12,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
970486,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.371,-99,-3.233,-999,Fixed point,15/03/2007,-99,-99,18.2,16.6,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
937760,CTD or STD cast,CTD/STD cast,research vessel,53.61717,-99,-3.64367,-999,Fixed point,20/04/2007,-99,-99,31.1,30.47,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931856,CTD or STD cast,CTD/STD cast,research vessel,53.37233,-99,-3.23483,-999,Fixed point,05/03/2009,-99,-99,20,16.55,1.01,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
949957,CTD or STD cast,CTD/STD cast,research vessel,53.614,-99,-3.64283,-999,Fixed point,10/12/2008,-99,-99,35.4,30.97,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979050,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.533,-99,-3.3615,-999,Fixed point,14/02/2007,-99,-99,23.4,22.05,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949355,CTD or STD cast,CTD/STD cast,research vessel,53.6185,-99,-3.368,-999,Fixed point,30/07/2008,-99,-99,29,25.52,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943206,CTD or STD cast,CTD/STD cast,research vessel,53.53483,-99,-3.26433,-999,Fixed point,26/07/2007,-99,-99,13.2,11.15,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969682,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44883,-99,-3.63833,-999,Fixed point,13/03/2007,-99,-99,23.5,21.56,2.73,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929551,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.23017,-999,Fixed point,14/02/2008,-99,-99,17.3,15.41,1.09,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
937735,CTD or STD cast,CTD/STD cast,research vessel,53.7825,-99,-3.4985,-999,Fixed point,19/04/2007,-99,-99,26.5,26.51,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1091128,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.51083,-99,-3.10883,-999,Fixed point,08/07/2010,-99,-99,14.7,11.4,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
930908,CTD or STD cast,CTD/STD cast,research vessel,53.37067,-99,-3.33167,-999,Fixed point,04/02/2009,-99,-99,10.4,8.32,.41,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
942842,CTD or STD cast,CTD/STD cast,research vessel,53.452,-99,-3.36217,-999,Fixed point,20/06/2007,-99,-99,13.6,13.63,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931844,CTD or STD cast,CTD/STD cast,research vessel,53.37233,-99,-3.235,-999,Fixed point,05/03/2009,-99,-99,19.8,16.4,.69,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941795,CTD or STD cast,CTD/STD cast,research vessel,53.53767,-99,-3.34417,-999,Fixed point,16/05/2007,-99,-99,15.5,14.62,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
575437,CTD or STD cast,CTD/STD cast,research vessel,54.6003,-99,-4.2208,-999,Fixed point,04/11/2001,-99,-99,69,65.4,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
949969,CTD or STD cast,CTD/STD cast,research vessel,53.69733,-99,-3.64817,-999,Fixed point,10/12/2008,-99,-99,42.9,39.89,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979062,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53117,-99,-3.26317,-999,Fixed point,14/02/2007,-99,-99,13,11.65,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949367,CTD or STD cast,CTD/STD cast,research vessel,53.53333,-99,-3.36983,-999,Fixed point,30/07/2008,-99,-99,26,23.54,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951335,CTD or STD cast,CTD/STD cast,research vessel,53.7025,-99,-3.78467,-999,Fixed point,01/04/2009,-99,-99,41.4,37.91,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943218,CTD or STD cast,CTD/STD cast,research vessel,53.61633,-99,-3.2175,-999,Fixed point,26/07/2007,-99,-99,10,9.17,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023611,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.70283,-99,-3.5045,-999,Fixed point,03/08/2009,-99,-99,39.9,35.43,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929563,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23,-999,Fixed point,14/02/2008,-99,-99,16.9,16.27,1.05,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
937747,CTD or STD cast,CTD/STD cast,research vessel,53.7835,-99,-3.64017,-999,Fixed point,20/04/2007,-99,-99,36.7,35.92,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969670,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.37117,-99,-3.2315,-999,Fixed point,16/03/2007,-99,-99,19.4,18.09,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
941783,CTD or STD cast,CTD/STD cast,research vessel,53.5375,-99,-3.34467,-999,Fixed point,16/05/2007,-99,-99,15.1,14.62,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942830,CTD or STD cast,CTD/STD cast,research vessel,53.53767,-99,-3.35817,-999,Fixed point,20/06/2007,-99,-99,17.3,17.1,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949933,CTD or STD cast,CTD/STD cast,research vessel,53.61583,-99,-3.362,-999,Fixed point,10/12/2008,-99,-99,25.9,22.05,3.72,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
970100,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.3295,-999,Fixed point,14/03/2007,-99,-99,14.7,13.63,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929538,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.23017,-999,Fixed point,14/02/2008,-99,-99,17.8,16.28,.85,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979074,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.6155,-99,-3.22567,-999,Fixed point,14/02/2007,-99,-99,13.1,12.14,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969669,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.37133,-99,-3.232,-999,Fixed point,16/03/2007,-99,-99,19.4,18.09,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948284,CTD or STD cast,CTD/STD cast,research vessel,53.453,-99,-3.77617,-999,Fixed point,15/05/2008,-99,-99,34.3,28.99,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942829,CTD or STD cast,CTD/STD cast,research vessel,53.61783,-99,-3.36167,-999,Fixed point,20/06/2007,-99,-99,21.4,21.06,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949331,CTD or STD cast,CTD/STD cast,research vessel,53.7855,-99,-3.3605,-999,Fixed point,30/07/2008,-99,-99,23.2,20.07,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931881,CTD or STD cast,CTD/STD cast,research vessel,53.37283,-99,-3.2345,-999,Fixed point,05/03/2009,-99,-99,18.5,15.65,1.13,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929090,CTD or STD cast,CTD/STD cast,research vessel,53.36933,-99,-3.33367,-999,Fixed point,12/02/2008,-99,-99,9.1,8.55,1.38,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1091104,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78367,-99,-3.49983,-999,Fixed point,08/07/2010,-99,-99,24,19.92,2.08,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023623,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.7005,-99,-3.64367,-999,Fixed point,03/08/2009,-99,-99,40.4,35.92,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
937711,CTD or STD cast,CTD/STD cast,research vessel,53.615,-99,-3.50583,-999,Fixed point,19/04/2007,-99,-99,28.9,28.99,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951347,CTD or STD cast,CTD/STD cast,research vessel,53.6995,-99,-3.64617,-999,Fixed point,01/04/2009,-99,-99,38.8,34.93,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
931868,CTD or STD cast,CTD/STD cast,research vessel,53.3725,-99,-3.23467,-999,Fixed point,05/03/2009,-99,-99,19.7,16.23,1.09,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1012858,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5315,-99,-3.367,-999,Fixed point,01/11/2006,-99,-99,20.9,20.56,4.71,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951360,CTD or STD cast,CTD/STD cast,research vessel,53.69967,-99,-3.3655,-999,Fixed point,01/04/2009,-99,-99,22.8,19.57,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941771,CTD or STD cast,CTD/STD cast,research vessel,53.53717,-99,-3.34667,-999,Fixed point,16/05/2007,-99,-99,15.2,15.11,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
949945,CTD or STD cast,CTD/STD cast,research vessel,53.61417,-99,-3.4995,-999,Fixed point,10/12/2008,-99,-99,33.3,29.48,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023635,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.7005,-99,-3.7805,-999,Fixed point,04/08/2009,-99,-99,42.1,37.91,7.68,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
949343,CTD or STD cast,CTD/STD cast,research vessel,53.7025,-99,-3.3655,-999,Fixed point,30/07/2008,-99,-99,28.1,25.02,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979086,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.69883,-99,-3.22683,-999,Fixed point,14/02/2007,-99,-99,17.7,16.6,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969657,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.371,-99,-3.23217,-999,Fixed point,16/03/2007,-99,-99,19.9,17.59,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948296,CTD or STD cast,CTD/STD cast,research vessel,53.53283,-99,-3.778,-999,Fixed point,15/05/2008,-99,-99,46.8,42.37,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942817,CTD or STD cast,CTD/STD cast,research vessel,53.702,-99,-3.36367,-999,Fixed point,20/06/2007,-99,-99,20.3,21.06,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090696,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53833,-99,-3.638,-999,Fixed point,10/06/2010,-99,-99,32.6,28.24,2.08,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951359,CTD or STD cast,CTD/STD cast,research vessel,53.7015,-99,-3.50633,-999,Fixed point,01/04/2009,-99,-99,37.1,33.45,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
937723,CTD or STD cast,CTD/STD cast,research vessel,53.7015,-99,-3.50017,-999,Fixed point,19/04/2007,-99,-99,38.4,37.91,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1091116,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78333,-99,-3.6415,-999,Fixed point,08/07/2010,-99,-99,34.9,31.61,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1013038,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.70917,-99,-3.927,-999,Fixed point,02/11/2006,-99,-99,37,36.92,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
970542,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.37133,-99,-3.23317,-999,Fixed point,16/03/2007,-99,-99,15,12.14,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979142,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.7,-99,-3.371,-999,Fixed point,15/02/2007,-99,-99,20.5,19.57,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
946609,CTD or STD cast,CTD/STD cast,research vessel,53.69517,-99,-3.22283,-999,Fixed point,22/11/2007,-99,-99,16,15.11,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931278,CTD or STD cast,CTD/STD cast,research vessel,53.37,-99,-3.33033,-999,Fixed point,03/03/2009,-99,-99,10.4,6.43,.97,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
970007,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36833,-99,-3.32833,-999,Fixed point,14/03/2007,-99,-99,16.5,13.63,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
950541,CTD or STD cast,CTD/STD cast,research vessel,53.44967,-99,-3.64283,-999,Fixed point,06/02/2009,-99,-99,23.4,21.56,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
946610,CTD or STD cast,CTD/STD cast,research vessel,53.78183,-99,-3.228,-999,Fixed point,22/11/2007,-99,-99,14.7,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
