BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
1087363,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,31/08/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911474,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.213,-999,Fixed point,28/05/2008,28/05/2008,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115034,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0335,-99,-4.3649,-999,Fixed point,10/07/2012,10/07/2012,0,75,75,2.75,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087467,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/12/2004,-99,-99,55,54.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911879,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.246,-99,-4.222,-999,Fixed point,23/02/2009,23/02/2009,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114750,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2518,-99,-4.2066,-999,Fixed point,27/02/2012,27/02/2012,0,55,53,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047582,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,01/02/2010,01/02/2010,0,55,53.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087873,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25276,-99,-4.22232,-999,Fixed point,04/07/2011,04/07/2011,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047999,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0314,-99,-4.3671,-999,Fixed point,17/06/2010,17/06/2010,0,75,61.5,4.5,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
911880,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.216,-999,Fixed point,02/03/2009,02/03/2009,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911486,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.218,-999,Fixed point,02/06/2008,02/06/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115046,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,19/07/2012,-99,-99,55,51,3.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911867,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.215,-999,Fixed point,16/02/2009,16/02/2009,0,55,49.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087479,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,16/05/2002,-99,-99,75,29.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047594,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,15/02/2010,15/02/2010,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087861,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24807,-99,-4.22448,-999,Fixed point,27/06/2011,27/06/2011,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048192,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0345,-99,-4.3684,-999,Fixed point,21/09/2010,21/09/2010,0,75,60.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047987,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2469,-99,-4.2144,-999,Fixed point,14/06/2010,14/06/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114749,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2528,-99,-4.2096,-999,Fixed point,20/02/2012,20/02/2012,0,55,50.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087443,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,23/11/2004,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115010,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2514,-99,-4.2121,-999,Fixed point,02/07/2012,02/07/2012,0,55,51.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911450,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.218,-999,Fixed point,12/05/2008,12/05/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047569,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2483,-99,-4.2117,-999,Fixed point,21/12/2009,21/12/2009,0,55,54.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107396,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.01183,-99,-6.079,-999,Fixed point,03/08/2003,03/08/2003,0,94.4,83.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114737,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2474,-99,-4.2057,-999,Fixed point,13/02/2012,13/02/2012,0,55,50.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047975,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2485,-99,-4.2165,-999,Fixed point,07/06/2010,07/06/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911449,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/05/2008,-99,-99,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911093,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.244,-99,-4.214,-999,Fixed point,25/06/2007,25/06/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048180,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2491,-99,-4.2214,-999,Fixed point,20/09/2010,20/09/2010,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087455,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/11/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115022,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2502,-99,-4.2049,-999,Fixed point,09/07/2012,09/07/2012,0,55,54.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048179,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2493,-99,-4.207,-999,Fixed point,13/09/2010,13/09/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911462,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.218,-999,Fixed point,19/05/2008,19/05/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1114725,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2466,-99,-4.2178,-999,Fixed point,07/02/2012,07/02/2012,0,55,53.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
911855,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.221,-999,Fixed point,11/02/2009,11/02/2009,0,55,49.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086790,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,30/10/2006,-99,-99,55,55,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047570,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.2464,-999,Fixed point,04/01/2010,04/01/2010,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087848,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25064,-99,-4.22209,-999,Fixed point,20/06/2011,20/06/2011,0,55,55,3,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737327,CTD or STD cast,CTD/STD cast,research vessel,49.23717,-99,-6.164,-999,Fixed point,15/07/2005,-99,-99,121,110.57,2.11,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1047963,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.2196,-999,Fixed point,02/06/2010,02/06/2010,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1047545,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2503,-99,-4.2168,-999,Fixed point,09/12/2009,09/12/2009,0,55,53.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087836,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24868,-99,-4.21961,-999,Fixed point,14/06/2011,14/06/2011,0,55,52.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047951,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.2199,-999,Fixed point,24/05/2010,24/05/2010,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1103487,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.7525,-99,-7.66967,-999,Fixed point,19/07/2008,19/07/2008,0,136,122.2,7.23,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1114713,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2541,-99,-4.2158,-999,Fixed point,30/01/2012,30/01/2012,0,55,54.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047557,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2503,-99,-4.2193,-999,Fixed point,15/12/2009,15/12/2009,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103475,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.81317,-99,-7.783,-999,Fixed point,19/07/2008,19/07/2008,0,136,120.6,7.5,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087431,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/11/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911081,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.214,-999,Fixed point,11/06/2007,11/06/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087824,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24422,-99,-4.21391,-999,Fixed point,06/06/2011,06/06/2011,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115009,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0335,-99,-4.3656,-999,Fixed point,26/06/2012,26/06/2012,0,75,75.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114701,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2476,-99,-4.2213,-999,Fixed point,23/01/2012,23/01/2012,0,55,51.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087406,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/11/2004,-99,-99,55,50,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911498,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,09/06/2008,09/06/2008,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1087812,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24694,-99,-4.21406,-999,Fixed point,01/06/2011,01/06/2011,0,55,52.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047938,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2434,-99,-4.215,-999,Fixed point,17/05/2010,17/05/2010,0,55,50.5,2.5,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911056,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/05/2007,21/05/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1047533,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2517,-99,-4.2183,-999,Fixed point,01/12/2009,01/12/2009,0,55,52.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087418,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,09/11/2004,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103499,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.8445,-99,-7.948,-999,Fixed point,21/07/2008,21/07/2008,0,86,72.1,2.37,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087800,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24529,-99,-4.20967,-999,Fixed point,24/05/2011,24/05/2011,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047926,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0332,-99,-4.3699,-999,Fixed point,11/05/2010,11/05/2010,0,75,60.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
911892,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.218,-999,Fixed point,09/03/2009,09/03/2009,0,55,48.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911068,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.217,-999,Fixed point,04/06/2007,04/06/2007,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107335,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56633,-99,-5.46667,-999,Fixed point,03/08/2003,03/08/2003,0,77.6,66.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107464,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.475,-99,-7.18,-999,Fixed point,03/08/2003,03/08/2003,0,80.8,69.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086741,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/08/2006,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085971,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,02/08/2004,-99,-99,55,48,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738392,CTD or STD cast,CTD/STD cast,research vessel,49.89117,-99,-7.87083,-999,Fixed point,31/07/2005,-99,-99,112,108.05,2.29,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086335,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,05/09/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737898,CTD or STD cast,CTD/STD cast,research vessel,49.897,-99,-7.88533,-999,Fixed point,27/07/2005,-99,-99,101,95.03,2.91,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107452,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.5625,-99,-7.00017,-999,Fixed point,03/08/2003,03/08/2003,0,74,61.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107347,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56633,-99,-5.46667,-999,Fixed point,03/08/2003,03/08/2003,0,77.6,66.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085958,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/07/2004,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737493,CTD or STD cast,CTD/STD cast,research vessel,49.89567,-99,-7.88333,-999,Fixed point,20/07/2005,-99,-99,107,96.28,2.44,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
